name_encoded,year,selling_price,km_driven,fuel_encoded,seller_type_encoded,transmission_encoded,owner
2355,2013,700000,70000,1,1,1,1
1706,2007,70000,162000,3,1,1,0
2334,2010,1250000,205000,1,1,1,1
24,2008,650000,70000,4,1,0,2
882,2018,450000,70000,1,1,1,1
1281,2014,750000,100000,1,1,1,1
2355,2013,775000,70000,1,1,1,1
746,2011,800000,220000,1,1,1,0
456,2015,360000,80000,4,1,1,1
2289,2010,250000,120000,1,1,1,0
1012,2017,1490000,22038,1,1,1,0
1847,2013,600000,80000,1,1,1,0
1359,2010,120000,90000,4,1,1,0
2160,2012,320000,140000,1,1,1,1
1234,2011,400000,120000,1,1,1,1
1620,2015,302000,60000,1,1,1,0
1605,2014,150000,60000,4,1,1,1
2068,2012,200000,90000,1,1,1,1
1661,2008,120000,175000,1,1,1,1
1280,2019,1400000,10000,1,1,1,0
921,2017,620000,65000,4,1,1,0
2372,2012,449000,90000,1,1,1,0
1362,2007,100000,70000,4,1,1,0
722,2018,600000,2500,4,1,1,0
105,2012,250000,40000,1,1,1,0
1380,2018,550000,63000,4,1,1,0
1967,2014,360000,70000,1,1,1,0
1997,2012,650000,60000,4,0,0,0
342,2012,199000,92000,1,0,1,2
1137,2014,285000,89126,1,1,1,0
2436,2009,260000,134000,1,1,0,0
1417,2019,869999,15000,4,0,0,0
714,2016,425000,42500,1,0,1,0
119,2012,490000,42000,1,0,0,0
1263,2015,750000,70000,1,1,0,1
517,2004,125000,110000,4,1,1,2
237,2014,221000,131365,1,1,1,0
2481,2016,724000,48980,1,0,0,0
477,2014,440000,46000,4,0,0,0
158,2009,70000,60000,4,1,1,2
1378,2015,511000,58000,1,0,1,0
1549,2016,790000,22000,1,0,1,0
921,2017,640000,37000,4,1,1,0
781,2009,120000,70000,4,1,1,3
105,2012,126000,98900,1,1,1,2
105,2012,120000,125000,1,1,1,0
1226,2017,650000,60000,1,1,1,0
727,2014,450000,80000,4,1,1,1
1073,2017,600000,40000,1,1,1,0
1282,2012,620000,80000,1,1,1,1
299,2014,600000,30000,1,1,1,0
1077,2018,795000,35000,1,1,1,0
2259,2011,300000,180000,1,1,1,2
1910,2015,495000,60000,1,1,1,0
2022,2018,1350000,34000,1,1,0,0
1291,2014,350000,145000,1,1,1,0
213,2018,300000,25000,4,1,0,0
1839,2018,500000,70000,1,1,1,0
30,2017,2575000,36000,1,0,0,0
501,2014,345000,58000,4,0,1,0
2084,2013,220000,100000,1,1,1,0
1308,1999,50000,100000,4,1,1,1
599,2017,585000,14000,4,0,1,0
1593,2018,625000,13800,4,1,0,0
649,2017,1035000,23000,4,0,0,0
1291,2017,600000,99700,1,1,1,0
2332,2019,3100000,5000,1,1,0,0
562,2014,650000,49654,1,0,1,0
727,2016,550000,45457,4,0,1,0
642,2017,1260000,39221,1,0,1,0
984,2016,660000,48220,4,0,1,0
984,2017,700000,11114,4,0,1,0
707,2008,235000,60208,1,0,1,0
2480,2013,475000,80000,1,0,1,0
1767,2008,795000,98600,1,0,0,0
35,2015,3200000,30000,1,0,0,0
1032,2019,1860000,18000,4,0,0,0
1025,2010,4200000,100000,1,0,0,0
540,2015,850000,58000,4,0,0,0
1291,2017,585000,85441,1,0,1,0
1246,2015,380000,64541,1,0,1,0
1610,2019,650000,35000,1,1,1,0
1672,2018,600000,30000,4,1,1,0
1822,2017,434999,16267,4,0,1,0
2480,2013,525000,71500,1,0,1,0
54,2019,4800000,12999,1,0,0,0
100,2008,160000,80000,4,1,1,0
1738,2007,160000,90000,4,1,1,1
656,2017,900000,14700,4,1,1,0
1359,2000,61000,90000,4,1,1,1
1701,2017,400000,50000,4,1,1,0
800,2009,150000,100000,4,1,1,1
2465,2019,950000,24000,4,1,0,0
712,2007,110000,90000,4,1,1,0
2013,2015,375000,30000,4,1,1,0
203,2017,350000,80000,4,1,1,0
980,2012,310000,92686,1,0,1,1
2027,2010,90000,300000,4,1,1,2
2494,2011,350000,90000,4,1,1,1
764,2003,100000,60000,4,1,1,0
1262,2017,1300000,40000,1,1,0,0
274,2018,930000,20000,1,1,1,0
667,2014,280000,55000,4,1,1,0
672,2018,360000,6000,4,1,1,0
1362,2011,150000,40000,4,1,1,1
1973,2017,900000,15000,4,1,0,0
2,2005,120000,50000,1,1,1,1
246,2010,215000,90000,4,1,1,1
1921,2013,550000,38500,1,1,1,0
2176,2018,775000,35000,4,1,1,0
1499,2001,409999,49359,4,1,1,2
1312,2005,65000,70000,4,1,1,1
1708,2008,200000,90000,4,1,1,1
2380,2012,800000,108731,1,1,1,0
2352,2010,400000,120000,1,1,1,0
2207,2016,500000,60000,1,1,1,0
1142,2007,150000,90000,1,1,1,2
2308,2014,500000,140000,1,1,1,1
672,2014,320000,80000,4,1,1,0
1827,2013,300000,90000,1,1,1,0
1334,2018,285000,14000,4,1,1,0
2006,2012,360000,70000,1,1,1,1
444,2009,450000,55000,4,1,1,1
1362,2011,175000,60000,4,1,1,2
117,2011,350000,74000,1,1,1,1
382,2020,530000,45000,1,0,1,0
565,2017,1025000,38000,1,0,1,0
485,2017,950000,24000,1,0,1,0
618,2017,725000,29976,4,0,1,0
559,2017,919999,41000,4,0,1,0
595,2018,700000,15000,1,0,1,0
596,2017,725000,36000,1,0,1,0
1721,2015,365000,23600,4,0,1,0
545,2014,665000,71318,1,0,1,0
1320,2003,50000,78098,4,1,1,0
665,2014,225000,30000,4,1,1,0
901,2012,229999,45000,4,1,1,1
775,2008,145000,67000,4,1,1,0
292,2017,750000,18054,4,0,1,0
912,2011,225000,30000,4,1,1,0
875,2017,300000,80000,1,1,1,0
967,2016,680000,20000,1,1,1,0
1229,2016,700000,40000,1,1,1,0
2096,2011,180000,120000,1,1,1,0
334,2008,270000,120000,1,1,1,1
1617,2010,370000,97000,4,1,1,1
1306,2018,1100000,70000,1,1,1,0
620,2004,120000,120000,1,1,1,1
1988,2013,430000,88000,1,1,1,1
1665,2014,550000,38406,1,0,1,0
781,2014,320000,54350,4,0,1,0
1721,2015,390000,32260,4,0,1,0
1870,2014,550000,58231,1,0,1,0
1651,2012,370000,59858,4,0,1,0
1364,2010,190000,73350,4,0,1,0
1866,2013,509999,88473,1,0,1,0
536,2013,450000,96987,4,0,1,0
1786,2016,5500000,77350,1,0,0,0
1610,2015,550000,61187,1,0,1,0
1299,2009,400000,68350,1,0,1,0
285,2015,585000,81150,1,0,1,0
717,2019,500000,30000,4,1,1,0
1661,2009,265000,120000,1,1,1,1
394,2012,175000,180000,1,1,1,0
250,2007,125000,50000,4,1,1,1
1243,2011,150000,280000,1,1,1,0
643,2015,1025000,90000,1,1,1,1
2377,2014,1030000,250000,1,1,1,1
117,2012,380000,90000,1,1,1,3
1603,2010,250000,110000,1,1,1,2
1749,2000,85000,80000,4,1,1,1
255,2016,500000,35000,1,1,1,0
665,2018,350000,15000,4,1,1,0
1364,2010,190000,52000,4,1,1,1
2437,2009,940000,140000,1,1,1,0
108,2016,250000,70000,4,1,1,2
395,2012,290000,125000,1,1,1,1
2027,2010,75000,300000,4,1,1,2
1281,2015,1000000,120000,1,1,1,1
967,2015,550000,87000,1,1,1,0
253,2010,285000,75000,1,1,1,2
2157,2007,550000,80000,4,1,1,1
1721,2010,240000,50000,4,1,1,1
1723,2012,229999,40000,4,1,1,1
299,2014,580000,120000,1,1,1,0
2298,2005,175000,100000,4,1,1,3
1538,2012,250000,110000,1,1,1,3
1750,2006,70000,105700,4,1,1,0
1398,2017,430999,14000,4,0,1,0
156,2010,80000,70000,4,1,1,0
1340,2019,335000,28000,4,0,1,0
1452,2017,350000,51000,4,0,1,0
1339,2018,315000,56000,4,0,1,0
2484,2019,1100000,35000,1,1,0,0
1491,2005,80000,24000,4,1,1,0
1358,2014,285000,64000,4,0,1,1
2110,2009,100000,120000,1,1,1,2
1362,2011,225000,37091,4,1,1,0
2501,2017,4500000,80000,1,1,0,0
1354,2018,320000,38900,4,1,1,2
644,2016,1249000,60000,1,1,1,2
1708,2008,120000,110000,4,1,1,2
2490,2011,200000,100000,1,1,1,1
642,2016,1151000,85000,1,1,1,0
2072,2012,120000,140000,1,1,1,0
1904,2017,220000,20000,4,1,1,0
1224,2018,784000,40000,1,1,1,0
586,2017,500000,50000,4,1,1,0
665,2018,350000,20000,4,1,1,0
1279,2018,1400000,50000,1,1,0,0
1238,2014,600000,100000,1,1,1,1
720,2019,525000,9400,4,1,1,0
274,2017,930000,12000,1,1,1,0
1449,2017,440000,14100,0,0,1,0
1406,2016,434999,21000,4,0,1,0
905,2011,250000,28000,4,0,1,0
1472,2017,940000,35000,1,0,1,0
823,2017,1050000,31000,1,0,0,0
1471,2016,825000,58000,1,0,1,0
1724,2012,229999,25000,4,1,1,0
919,2011,375000,72000,4,0,1,0
1481,2013,640000,89000,1,0,1,0
2374,2012,800000,160000,1,0,1,0
399,2012,130000,30000,4,1,1,2
913,2014,300000,37555,4,0,1,0
1721,2018,440000,14000,4,0,1,0
1477,2014,595000,56600,0,0,1,0
1168,2013,450000,110000,1,1,1,0
1678,2017,690000,50000,1,1,1,0
1342,2019,300000,5000,4,1,1,0
139,2014,170000,100000,4,1,1,1
2320,2012,280000,120000,1,1,1,0
1653,2009,220000,67580,4,1,1,1
781,2009,140000,100000,4,1,1,2
1490,2004,45000,60000,4,1,1,0
394,2014,200000,125000,1,1,1,1
1157,2008,325000,120000,1,1,1,1
853,2010,300000,130000,1,1,1,1
1308,2009,120000,250000,4,1,1,1
1251,2015,280000,40000,1,1,1,0
1839,2013,225000,78000,1,0,1,0
924,2016,535000,38365,4,0,1,0
1265,2016,1250000,23670,1,2,1,0
1386,2017,650000,49834,4,2,1,0
498,2013,295000,57353,4,2,1,0
1589,2015,480000,68308,1,2,1,0
545,2015,575000,63240,1,2,1,0
1362,2008,69000,100000,4,1,1,0
2014,2020,426000,1000,1,1,1,0
1073,2015,295000,90000,1,1,1,2
959,2018,650000,37000,1,0,1,0
1294,2011,330000,100000,1,1,1,1
1540,2009,150000,80000,4,1,1,0
642,2016,927999,90000,1,1,1,0
1752,2003,70000,60000,4,1,1,3
883,2015,399000,55000,1,0,1,0
1646,2015,350000,90000,1,1,1,0
1151,2006,125000,50000,1,1,1,1
800,2008,150000,90000,4,1,1,1
665,2015,250000,25000,4,1,1,0
831,2014,675000,61000,1,0,1,0
1549,2018,950000,30000,1,1,1,0
1449,2018,409999,45000,0,1,1,0
245,2011,225000,60000,1,1,1,0
579,2008,350000,75000,4,1,1,1
2028,2005,51111,140000,4,1,1,2
143,2013,290000,56000,1,0,1,0
2274,2006,310000,62000,2,0,0,1
853,2007,212000,58000,1,0,1,1
1955,2013,900000,49000,1,0,0,1
2355,2013,675000,73000,1,0,1,0
469,2014,421000,69000,1,0,1,0
1572,2008,350000,10000,4,1,1,0
1951,2002,90000,116000,1,1,1,1
535,2018,830000,40000,1,1,1,0
1708,2009,180000,30000,4,1,1,0
1661,2009,210000,109000,1,1,1,1
1562,2017,700000,90000,1,1,1,0
2108,2012,125000,120000,1,1,1,0
839,2017,530000,64916,4,1,1,0
301,2018,800000,37161,1,0,1,0
1386,2016,580000,15000,4,1,1,0
28,2012,1400000,118000,1,1,0,1
1889,2018,300000,50852,4,1,1,0
1906,2016,300000,30000,4,1,1,0
1440,2015,700000,77000,1,1,1,0
1837,2012,250000,70000,4,1,1,2
175,2016,500000,120000,1,1,1,0
442,2009,428000,40000,4,1,0,2
2015,2019,1400000,33000,1,1,1,0
665,2013,219000,53500,4,1,1,2
1468,2017,500000,40000,1,1,1,0
1642,2013,365000,65000,1,0,1,0
522,2010,409999,60000,4,1,1,0
2250,2018,570000,5000,4,1,1,0
1572,2007,160000,80000,4,1,1,2
1439,2017,749000,51500,1,1,1,1
1612,2010,300000,120000,1,1,1,2
274,2014,550000,79800,1,0,1,0
274,2015,550000,97000,1,0,1,1
303,2019,1250000,6590,1,0,1,0
382,2017,700000,49957,1,0,1,0
367,2017,600000,43235,1,0,1,0
286,2018,925000,50699,1,0,1,0
320,2016,1800000,126000,1,0,0,0
384,2015,459999,140730,1,0,1,1
665,2013,170000,80000,4,1,1,2
2405,2001,150000,256000,1,0,1,0
1212,2008,295000,120000,1,1,1,0
689,2019,819999,40000,1,1,1,0
1541,2015,320000,40000,4,1,1,0
299,2015,550000,135000,1,1,1,1
1050,2015,550000,50000,1,1,1,0
2421,2017,590000,98000,1,1,1,0
552,2017,950000,50000,1,1,1,0
564,2017,1000000,30000,1,1,1,0
1845,2013,500000,120000,1,1,1,0
256,2017,450000,70000,1,1,1,0
1611,2017,720000,35000,1,1,1,0
1234,2014,500000,35000,1,1,1,0
2328,2016,2500000,70000,4,1,0,1
1620,2015,484999,90000,1,1,1,1
2488,2012,420000,90000,1,1,1,1
1267,2015,1225000,70000,1,1,1,0
2079,2015,350000,50000,1,1,1,1
1246,2015,350000,120000,1,1,1,2
2358,2011,800000,230000,1,1,1,0
785,2004,125000,70000,4,1,0,1
2039,2010,75000,100000,1,1,1,2
1102,2018,509999,15000,4,1,1,0
2099,2014,215000,80000,1,1,1,2
1610,2014,480000,101000,1,0,1,0
1642,2016,630000,55000,1,0,1,0
519,2007,190000,115000,4,0,1,1
1642,2015,500000,100000,1,0,1,0
2440,2014,850000,52000,1,0,1,1
1566,2011,350000,105000,1,0,1,0
1870,2013,425000,170000,1,0,1,0
1643,2015,495000,105000,1,0,1,0
1470,2017,890000,60000,1,1,1,1
846,2018,1100000,25000,1,1,0,1
1281,2014,650000,218000,1,1,1,1
348,2009,233000,58000,4,1,1,2
2089,2015,300000,110000,1,1,1,1
467,2020,614000,1000,4,1,1,0
915,2010,250000,100000,4,1,1,1
915,2010,250000,110000,4,1,1,1
1362,2011,200000,40000,4,1,1,0
1699,2013,290000,52000,4,1,1,0
1701,2013,320000,80000,4,1,1,1
802,2006,145000,52000,4,1,1,1
1361,2005,100000,124000,4,1,1,1
253,2010,130000,210000,1,1,1,1
748,2006,145000,66000,4,1,0,1
1360,2008,110000,120000,4,1,1,2
1610,2019,680000,40000,1,1,1,0
1320,2004,37500,90000,4,1,1,1
1538,2011,200000,120000,1,1,1,1
1824,2013,164000,30000,4,1,1,0
63,2006,1050000,30000,1,0,0,0
2275,2017,1900000,20118,4,0,0,0
1458,2019,1000000,15000,1,1,1,0
315,2019,2800000,10000,1,1,0,0
1610,2015,470000,170000,1,1,1,0
1406,2017,415000,20000,4,1,1,0
1848,2014,500000,82000,1,1,1,0
160,2013,150000,60000,4,1,1,1
1365,2005,95000,50000,4,1,1,1
1630,2012,400000,70000,1,1,1,0
1359,2008,114999,66782,4,1,1,1
1359,2006,75000,130000,4,1,1,0
831,2013,500000,120000,1,1,1,0
1308,2014,195000,75000,4,1,1,1
1329,2015,155000,40000,4,1,1,0
1362,2000,65000,90000,4,1,1,1
519,2005,65000,150000,4,1,1,2
2154,2015,190000,60000,4,1,1,1
1247,2012,200000,112198,1,1,1,1
2131,2010,160000,60000,4,1,1,1
2058,2010,150000,130000,1,1,1,1
285,2015,530000,175000,1,1,1,2
1183,2015,750000,120000,1,1,1,0
1538,2012,225000,90000,1,1,1,1
980,2014,409999,80000,1,1,1,1
979,2014,409999,80000,1,1,1,1
1310,2009,110000,83000,4,1,1,1
1904,2016,225000,40000,4,1,1,0
1610,2014,450000,145500,1,1,1,0
1967,2014,370000,120000,1,1,1,1
530,2006,158000,140000,4,1,1,2
987,2010,225000,127000,1,1,1,0
1653,2007,130000,120000,4,1,1,0
894,2017,440000,45000,4,1,1,0
1706,2007,96000,175000,3,1,1,0
1316,2001,45000,5000,4,1,1,1
2326,2011,350000,90000,1,1,1,0
390,2013,200000,169000,1,1,1,0
1863,2014,500000,68000,1,1,1,1
1749,2005,92000,100000,4,1,1,1
1612,2009,280000,140000,1,1,1,1
1579,2007,200000,80000,4,1,1,1
1708,2009,180000,90000,4,1,1,1
1120,2016,400000,40000,4,1,1,0
1470,2016,778000,70000,1,1,1,1
931,2012,500000,53000,1,1,1,1
940,2016,680000,100000,1,1,1,0
1245,2011,174000,100000,1,1,1,1
616,2017,950000,50000,1,1,1,0
1620,2015,525000,40000,1,1,1,0
2252,2018,500000,35000,4,1,1,0
1375,2016,575000,45000,4,1,1,0
1334,2017,275000,28000,4,1,1,0
130,2013,300000,70000,1,1,1,0
1708,2009,220000,120000,4,1,1,0
1525,2018,254999,25000,4,1,1,0
1675,2017,670000,70000,1,1,1,0
249,2003,70000,50000,4,1,1,1
1521,2012,150000,35000,4,1,1,1
920,2018,730000,2388,4,1,1,0
1674,2017,650000,16200,1,1,1,0
1331,2019,330000,10000,0,1,1,1
1357,2019,366000,15000,4,1,1,0
870,2019,1149000,5000,4,1,1,0
193,2016,150000,42000,4,1,1,0
2187,2011,425000,60000,1,1,1,1
1320,2012,150000,76000,4,1,1,0
1003,2019,2100000,5000,4,1,0,0
559,2018,925000,28900,4,0,1,0
538,2013,425000,86300,4,0,1,0
1618,2018,675000,23300,4,0,0,0
1676,2018,819999,32600,1,0,1,0
1354,2018,390000,10300,4,0,1,0
2340,2014,1500000,77000,1,0,1,0
2356,2013,700000,99000,1,0,1,0
1759,2014,1450000,27800,1,0,0,1
464,2015,425000,49800,1,0,1,0
544,2015,600000,54700,1,0,1,0
1443,2018,850000,64000,4,0,1,0
2400,2016,1650000,127700,1,0,0,1
22,2013,1750000,33900,1,0,0,1
2286,2018,1590000,25000,4,0,0,0
20,2013,1689999,50000,1,0,0,0
2137,2011,265000,120000,1,1,1,0
905,2011,190000,110000,4,1,1,2
967,2013,425000,60000,1,1,1,0
1620,2015,630000,147000,1,1,1,1
363,2017,600000,25000,4,1,1,2
1375,2019,650000,30000,4,1,1,0
2424,2016,540000,40000,1,1,1,0
547,2015,630000,135000,1,1,1,0
1686,2018,448000,30000,4,1,0,0
2421,2017,500000,80000,1,1,1,0
1676,2016,745000,70000,1,1,1,0
1682,2019,1025000,9850,1,1,0,0
905,2011,235000,60000,4,1,1,1
1645,2016,630000,70000,1,1,1,0
2340,2015,1700000,78000,1,1,1,1
1641,2013,450000,120000,1,1,1,1
1483,2012,450000,120000,4,1,1,1
2025,2003,50000,70000,1,1,1,0
2488,2013,450000,170000,1,1,1,0
2377,2016,1200000,140000,1,1,1,0
287,2015,610000,90000,1,1,1,0
71,2016,2500000,30000,4,1,0,1
1409,2017,484999,10000,4,0,1,0
191,2016,275000,49000,4,0,1,0
1343,2016,315000,32000,4,0,1,0
1337,2016,275000,38000,4,0,1,0
1521,2017,280000,32000,4,0,1,0
2451,2015,455000,42000,4,0,1,0
908,2015,351000,45000,4,0,1,1
2494,2012,535000,12000,4,0,1,1
1743,2009,175000,55500,4,0,1,0
972,2013,525000,61500,4,0,1,0
1600,2016,600000,150000,1,1,1,0
892,2016,565000,72000,4,0,0,0
930,2017,725000,110000,1,1,1,0
1715,2009,185000,77000,4,0,1,1
2122,2010,200000,100000,1,1,1,1
1651,2019,615000,10000,4,1,1,0
1452,2016,270000,100000,4,1,1,2
1386,2018,610000,35000,4,1,1,0
1217,2014,625000,70000,1,1,0,1
408,2020,400000,5000,4,1,1,1
869,2017,866000,37800,4,1,1,0
2444,2010,700000,114000,4,1,1,0
2062,2010,300000,48000,4,1,1,0
1271,2019,1700000,32000,1,1,1,0
2089,2016,375000,100000,1,1,1,0
829,2013,522000,150000,1,1,1,1
980,2013,451999,69000,1,1,1,0
2292,2009,300000,100000,4,1,1,1
1395,2020,475000,13000,4,1,1,0
1684,2016,780000,60000,1,1,1,0
1613,2017,595000,40000,4,1,1,0
1721,2017,440000,35000,4,1,1,0
1643,2010,300000,120000,1,1,1,1
1848,2014,400000,70000,1,1,1,2
642,2016,1140000,50000,1,1,1,0
274,2017,850000,76139,1,1,1,0
1612,2012,370000,175000,1,1,1,3
1888,2018,350000,25000,4,1,1,0
1395,2015,360000,40000,4,1,1,1
1362,2008,105000,65000,4,1,1,3
1473,2013,625000,90000,1,1,1,1
781,2009,135000,80000,4,1,1,1
1473,2015,700000,110000,1,1,1,1
470,2019,690000,1303,4,0,1,0
36,2018,3975000,31800,1,0,0,0
1028,2019,5150000,20000,4,0,0,0
996,2017,3200000,45000,1,0,0,0
1013,2017,4100000,17000,4,1,0,0
1023,2019,4500000,21000,1,0,0,0
1803,2017,6000000,37000,1,0,0,0
65,2017,2150000,27000,1,0,0,0
73,2019,5800000,7500,1,0,0,0
1997,2018,1864999,50000,4,0,0,0
1775,2016,2700000,35000,1,0,0,0
1029,2019,1750000,19000,4,0,0,0
567,2017,795000,41000,4,0,0,0
2281,2013,625000,39000,4,0,0,0
2503,2018,3400000,22000,1,0,0,0
40,2015,2650000,53000,1,0,0,0
1437,2015,535000,40000,1,0,1,0
1803,2017,5850000,47000,1,0,0,0
57,2010,975000,72200,4,0,0,1
683,2016,805000,49900,4,0,1,0
995,2017,2625000,9000,1,0,0,0
2176,2018,811000,11000,4,0,1,0
2494,2011,375000,49000,4,1,1,0
684,2012,550000,95000,4,1,1,0
1974,2016,645000,11000,4,0,0,0
1483,2014,599000,46100,4,0,1,0
1794,2017,2700000,16000,4,0,0,0
537,2017,875000,18000,4,0,0,0
2343,2019,894999,9654,4,0,0,0
1354,2011,175000,11000,4,0,1,0
1651,2012,340000,24300,4,0,1,0
2400,2016,1525000,42163,1,0,0,1
2185,2018,1025000,8000,1,0,0,0
45,2016,2150000,30000,1,0,0,0
2273,2016,1900000,41000,4,0,0,0
54,2016,2900000,12000,1,0,0,0
2278,2009,450000,71000,4,0,0,0
1464,2016,850000,20000,4,1,1,0
2507,2017,10000000,30000,4,1,0,0
2488,2011,300000,100000,1,1,1,1
378,2018,575000,9500,4,1,1,0
393,2011,160000,120000,1,1,1,0
1657,2015,515000,36600,4,1,1,0
1686,2015,390000,50000,4,1,0,1
1320,1999,40000,40000,4,1,1,1
1538,2010,220000,120000,1,1,1,0
735,2015,425000,70000,4,1,1,0
1613,2014,487000,35000,4,1,1,0
888,2016,386000,44000,4,1,1,1
2289,2010,300000,60000,1,1,1,0
186,2000,100000,60000,4,1,1,0
2338,2014,1750000,30000,1,1,1,1
1119,2016,450000,15000,4,1,1,1
2264,2017,490000,90000,1,1,1,0
522,2009,345000,47000,4,1,1,1
1752,2005,85000,90000,4,1,1,0
1722,2010,215000,120600,4,1,1,1
865,2010,320000,100000,4,1,1,2
1613,2016,459999,60000,4,1,1,1
710,2005,65000,86000,4,1,1,0
699,2020,720000,5000,4,1,1,0
1413,2017,800000,37000,1,1,1,0
2249,2019,520000,14000,4,1,1,0
1473,2015,580000,70000,1,1,1,0
2308,2012,235000,120000,1,1,1,0
556,2015,600000,50000,4,1,1,0
498,2014,290000,60000,4,1,1,1
1703,2016,360000,50000,0,1,1,0
1613,2017,550000,50000,4,1,1,0
984,2013,375000,70000,4,1,1,0
1524,2003,40000,90000,4,1,1,1
1686,2018,420000,35000,4,1,0,0
1614,2017,550000,20000,4,1,1,0
1334,2018,270000,20000,4,1,1,0
1594,2018,700000,7800,4,1,0,0
1657,2017,500000,20000,4,1,1,0
977,2013,320000,31377,4,1,1,1
1610,2018,700000,50000,1,1,1,0
1721,2015,290000,60000,4,1,1,0
2285,2012,550000,100000,4,1,0,0
498,2012,265000,60000,4,1,1,0
1371,2018,830000,5000,4,1,0,0
2188,2017,800000,60000,1,1,1,0
1362,2011,160000,25000,4,1,1,1
1904,2018,335000,30000,4,1,1,0
207,2017,329000,80000,4,1,1,1
1678,2017,775000,75000,1,1,1,0
897,2020,524000,32000,4,1,1,0
1334,2015,245000,40000,4,1,1,0
925,2012,275000,93000,4,1,1,1
2269,2018,520000,60000,4,1,1,0
1579,2008,130000,120000,4,1,1,1
279,2018,910000,15000,4,1,1,0
1824,2015,300000,80000,4,1,1,0
1709,2016,350000,140000,4,1,1,0
1218,2013,900000,70000,1,1,1,0
1138,2013,300000,120000,1,1,1,1
1534,2010,250000,110000,1,1,1,1
645,2017,1100000,37000,1,1,1,0
1904,2016,270000,44000,4,1,1,0
1473,2015,640000,80000,1,1,1,0
1273,2015,650000,125000,1,1,1,0
1450,2017,409999,13500,4,1,1,0
781,2011,165000,75000,4,1,1,0
625,2007,80000,120000,4,1,1,1
1281,2012,535000,120000,1,1,1,0
1610,2013,550000,70000,1,1,1,0
462,2019,680000,15000,4,1,0,0
915,2009,200000,53000,4,1,1,1
1610,2014,500000,120000,1,1,1,1
1472,2016,1000000,70000,1,1,1,0
706,2008,110000,120000,4,1,1,1
923,2012,320000,100000,4,1,1,1
2025,2005,75000,110000,1,1,1,1
1636,2015,350000,100000,4,1,1,0
940,2017,800000,39000,1,1,1,0
1513,2017,500000,75000,1,1,1,0
2022,2017,1380000,50000,1,1,0,0
1128,2019,1300000,40000,1,1,1,0
820,2013,530000,92500,1,1,1,0
1610,2012,360000,158000,1,1,1,0
1603,2012,310000,120000,1,1,1,0
546,2015,725000,50000,1,1,1,1
1622,2012,340000,110000,1,1,1,0
880,2017,550000,2000,1,1,1,1
2334,2011,1150000,181000,1,1,1,1
2222,2016,380000,70000,1,1,1,0
1838,2013,350000,90000,4,1,0,1
692,2019,610000,2000,4,1,1,0
1613,2015,525000,20000,4,1,1,0
1236,2017,780000,35000,1,1,1,0
1622,2012,320000,193000,1,1,1,0
1575,2014,375000,80000,4,1,1,0
194,2019,300000,40000,4,1,1,0
967,2015,500000,70000,1,1,1,3
1174,2011,404000,122358,1,1,1,0
2240,2017,350000,120000,1,1,1,0
2269,2015,380000,40000,4,1,1,0
625,2008,114999,95200,4,1,1,2
2134,2012,290000,60000,1,1,1,0
1359,2005,110000,45000,4,1,1,1
2160,2011,450000,80000,1,1,1,2
1062,2007,210000,207890,1,1,1,1
1779,2018,4600000,7976,1,1,0,0
1525,2016,220000,35000,4,1,1,0
742,2017,450000,35000,4,1,1,0
917,2013,290000,50000,4,1,0,0
1656,2016,520000,20000,4,1,1,0
917,2011,265000,20000,4,1,0,0
1651,2012,330000,50000,4,1,1,1
1053,2014,509999,120000,1,1,1,0
833,2014,500000,70000,4,1,1,0
949,2015,525000,50000,4,1,1,0
1385,2019,675000,16500,4,1,1,0
919,2010,300000,70000,4,1,1,0
1361,2005,90000,99361,4,1,1,1
1610,2017,650000,25000,1,1,1,0
1613,2014,409000,70000,4,1,1,1
1579,2010,215000,70000,4,1,1,1
1613,2014,400000,70000,4,1,1,1
108,2012,120000,60000,4,1,1,2
2251,2018,645000,10000,4,1,0,0
1320,2006,81000,80000,4,1,1,0
564,2017,1300000,30000,1,1,1,0
564,2017,1250000,33000,1,1,1,0
1475,2013,535000,90000,4,1,1,2
1855,2014,555000,80100,1,1,1,1
559,2014,725000,120000,4,1,1,0
1252,1983,300000,10000,1,1,1,2
2367,2013,800000,160000,1,1,1,1
1721,2017,409999,47000,4,1,1,0
636,2018,1210000,25000,1,1,1,0
2230,2017,400000,26000,4,1,1,0
715,2018,520000,29000,1,1,1,0
1388,2016,650000,50000,4,1,0,0
1669,2011,325000,58000,4,1,1,2
1618,2012,420000,120000,4,1,0,0
919,2010,254999,80000,4,1,1,3
1752,2003,65000,60000,4,1,1,3
1392,2017,351000,36000,4,1,1,0
2374,2007,404000,120000,1,1,1,2
1534,2011,185000,185000,1,1,1,2
1827,2011,250000,50000,1,1,1,0
1752,2002,60000,100000,4,1,1,3
833,2013,500000,50000,4,1,1,1
1743,2007,85000,80000,4,1,1,1
793,2005,85000,60000,4,1,1,1
1359,2005,85000,80000,4,1,1,3
1622,2011,265000,90000,1,1,1,3
1327,2010,130000,162000,4,1,1,1
1473,2013,480000,110000,1,1,1,2
1638,2008,170000,120000,1,1,1,2
1827,2011,275000,45000,1,1,1,0
1700,2005,89000,90000,4,1,1,1
394,2010,170000,90000,1,1,1,1
1255,2019,1090000,16500,4,0,1,0
640,2017,1100000,67000,1,1,0,0
1655,2018,610000,52000,4,0,1,0
209,2016,335000,40000,4,0,1,0
