selling_price,torque,max_power,km_driven
950000,200.0,98.6,50000
525000,190.0,74.0,40000
500000,114.0,83.81,35000
575000,115.0,83.1,45000
275000,69.0,47.3,28000
300000,172.5,73.8,70000
220000,84.0,67.0,120000
254999,59.0,34.2,25000
670000,200.0,88.5,70000
150000,6.1,35.0,35000
730000,114.7,81.83,2388
650000,200.0,88.5,16200
330000,60.0,40.3,10000
366000,90.0,67.1,15000
1149000,151.0,121.3,5000
150000,104.0,67.0,42000
425000,320.0,138.03,60000
150000,59.0,37.0,76000
2100000,250.0,160.77,5000
925000,145.0,117.3,28900
425000,146.0,116.3,86300
675000,115.0,83.14,23300
819999,200.0,88.5,32600
390000,90.0,67.05,10300
1500000,343.0,168.5,77000
700000,200.0,100.0,99000
1450000,200.0,120.7,27800
425000,200.0,98.63,49800
600000,200.0,98.6,54700
850000,138.0,103.25,64000
1650000,360.0,171.5,127700
1750000,380.0,174.33,33900
1590000,173.0,138.03,25000
1689999,400.0,187.74,50000
1425000,400.0,170.0,59000
265000,200.0,88.8,120000
190000,111.7,78.9,110000
425000,219.6,88.76,60000
630000,190.0,74.0,147000
600000,112.0,86.8,25000
650000,115.0,83.1,30000
540000,250.0,108.495,40000
630000,200.0,98.6,135000
448000,90.0,67.0,30000
500000,250.0,108.62,80000
745000,200.0,88.5,70000
1025000,200.0,88.5,9850
235000,111.7,78.9,60000
630000,190.0,74.0,70000
1700000,343.0,168.5,78000
450000,190.0,74.0,120000
450000,130.0,93.7,120000
450000,250.0,103.6,170000
1200000,200.0,100.6,140000
610000,205.0,98.59,90000
2500000,280.0,189.0,30000
484999,90.0,67.04,10000
275000,104.0,67.05,49000
315000,69.0,47.3,32000
275000,69.0,47.3,38000
280000,6.1,35.0,32000
455000,110.0,74.0,42000
351000,99.04,68.05,45000
535000,153.0,103.6,12000
175000,90.0,67.1,55500
525000,113.7,82.85,61500
600000,190.0,74.0,150000
565000,114.0,82.0,72000
725000,219.7,88.73,110000
185000,90.0,67.05,77000
200000,200.0,90.0,100000
615000,113.0,81.8,10000
270000,101.0,73.0,100000
610000,115.0,83.1,35000
625000,290.0,120.0,70000
400000,120.0,94.68,5000
866000,151.0,121.3,37800
700000,250.0,160.0,114000
300000,96.0,65.0,48000
1700000,360.0,155.0,32000
375000,135.0,69.01,100000
522000,259.8,126.32,150000
451999,219.6,88.76,69000
300000,173.0,138.1,100000
475000,90.0,67.04,13000
780000,200.0,88.5,60000
595000,115.0,83.14,40000
440000,90.0,67.04,35000
300000,190.0,74.0,120000
400000,200.0,83.8,70000
1140000,259.9,126.2,50000
850000,205.0,98.96,76139
370000,190.0,73.9,175000
350000,91.0,67.0,25000
360000,90.0,67.04,40000
105000,62.0,46.3,65000
625000,200.0,88.76,90000
135000,96.1,62.1,80000
700000,200.0,88.76,110000
690000,109.0,86.7,1303
3975000,400.0,188.0,31800
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
4100000,347.0,280.0,17000
4500000,382.0,148.31,21000
6000000,620.0,254.79,37000
5800000,400.0,190.0,7500
1864999,250.0,177.46,50000
2700000,500.0,204.0,35000
1750000,250.0,141.0,19000
795000,145.0,117.6,41000
625000,173.0,138.03,39000
3400000,400.0,190.0,22000
2650000,550.0,241.4,53000
535000,200.0,88.5,40000
5850000,490.0,282.0,47000
975000,250.0,150.0,72200
805000,177.5,147.5,49900
2625000,430.0,177.0,9000
811000,170.0,108.5,11000
375000,153.0,103.6,49000
550000,177.5,147.5,95000
645000,153.0,103.5,11000
599000,130.0,93.7,46100
2700000,300.0,181.04,16000
875000,146.0,116.3,18000
894999,113.0,81.8,9654
175000,90.0,67.05,11000
340000,113.0,81.8,24300
1525000,360.0,171.5,42163
1025000,260.0,108.5,8000
2150000,400.0,190.0,30000
1900000,213.0,157.7,41000
2900000,400.0,190.0,12000
450000,224.0,164.7,71000
850000,130.0,91.1,20000
10000000,640.0,400.0,30000
300000,250.0,103.6,100000
575000,112.0,86.8,9500
160000,160.0,68.0,120000
515000,113.0,81.8,36600
390000,90.0,67.0,50000
40000,59.0,37.0,40000
220000,113.0,73.9,120000
425000,114.0,82.0,70000
487000,114.0,85.8,35000
386000,114.0,82.0,44000
100000,13.1,100.0,120000
300000,205.0,87.2,60000
100000,71.0,53.0,60000
1750000,343.0,168.5,30000
450000,115.0,82.0,15000
490000,190.0,74.0,90000
345000,146.0,118.0,47000
85000,78.0,60.0,90000
215000,90.0,67.1,120600
320000,14.9,103.2,100000
459999,115.0,83.14,60000
65000,115.0,83.0,86000
720000,117.0,81.86,5000
800000,200.0,88.5,37000
520000,114.0,84.0,14000
580000,200.0,88.76,70000
235000,170.0,67.05,120000
600000,145.0,117.3,50000
290000,109.0,86.8,60000
360000,77.0,58.16,50000
550000,115.0,83.14,50000
375000,113.7,82.85,70000
40000,59.0,34.2,90000
420000,90.0,67.0,35000
550000,113.0,81.8,20000
270000,69.0,47.3,20000
700000,113.0,81.8,7800
500000,113.0,81.8,20000
320000,113.7,82.85,31377
700000,190.0,74.02,50000
290000,90.0,67.04,60000
550000,173.0,138.1,100000
265000,109.0,86.8,60000
830000,115.0,83.1,5000
800000,320.0,147.94,60000
160000,62.0,46.3,25000
335000,72.0,53.3,30000
329000,104.0,67.0,80000
775000,200.0,88.5,75000
524000,113.75,81.86,32000
245000,69.0,47.3,40000
275000,11.4,80.0,93000
520000,140.0,88.7,60000
910000,150.0,121.36,15000
300000,104.0,67.04,80000
350000,90.0,67.04,140000
900000,340.0,162.0,70000
300000,240.0,100.0,120000
250000,190.0,73.9,110000
1100000,259.9,126.2,37000
270000,72.0,53.3,44000
640000,200.0,88.76,80000
650000,330.0,140.0,125000
409999,101.0,73.0,13500
165000,96.1,62.1,75000
80000,12.5,94.0,120000
535000,330.0,140.0,120000
550000,190.0,74.0,70000
680000,110.0,88.76,15000
200000,111.8,78.9,53000
500000,190.0,74.0,120000
1000000,200.0,88.5,70000
110000,11.8,82.9,120000
320000,11.4,80.0,100000
350000,113.0,83.11,100000
800000,219.7,88.73,39000
500000,190.0,74.0,75000
1380000,400.0,153.86,50000
1300000,300.0,121.0,40000
530000,259.9,126.3,92500
360000,190.0,74.0,158000
310000,190.0,73.9,120000
725000,200.0,98.6,50000
340000,190.0,73.9,110000
550000,190.25,73.97,2000
1150000,343.0,171.0,181000
380000,140.0,69.0,70000
350000,134.0,99.6,90000
610000,117.0,81.86,2000
525000,115.0,83.14,20000
780000,247.0,105.0,35000
320000,190.0,73.9,193000
375000,113.0,81.8,80000
300000,104.0,67.05,40000
500000,219.7,88.73,70000
404000,290.0,120.0,122358
350000,140.0,69.0,120000
380000,140.0,88.7,40000
114999,12.5,94.0,95200
335000,109.0,86.8,33033
465000,114.0,82.0,63063
290000,200.0,88.76,60000
110000,62.0,46.3,45000
450000,320.0,138.1,80000
210000,180.0,63.0,207890
4600000,400.0,170.0,7976
220000,59.0,34.2,35000
450000,114.0,82.0,35000
450000,114.0,82.0,35000
290000,111.8,78.9,50000
520000,113.0,81.8,20000
265000,111.8,78.9,20000
330000,114.0,85.8,50000
330000,114.0,85.8,50000
509999,195.0,62.1,120000
500000,154.9,121.3,70000
525000,114.73,81.86,50000
675000,113.0,81.8,16500
300000,11.4,80.0,70000
90000,62.0,46.3,99361
650000,190.0,74.0,25000
409000,114.0,85.8,70000
400000,114.0,85.8,70000
120000,108.0,79.4,60000
645000,114.0,84.0,10000
81000,59.0,37.0,80000
1300000,200.0,97.9,30000
1250000,200.0,97.9,33000
535000,130.0,93.7,90000
555000,248.0,108.5,80100
725000,145.0,117.3,120000
800000,200.0,100.6,160000
409999,90.0,67.04,47000
1210000,219.7,88.7,25000
400000,114.0,84.0,26000
520000,190.24,73.97,29000
650000,115.0,83.1,50000
325000,11.5,88.2,58000
420000,114.0,85.8,120000
254999,11.4,80.0,80000
65000,78.0,60.0,60000
351000,90.0,67.04,36000
404000,20.4,102.0,120000
185000,190.0,73.9,185000
250000,160.0,63.1,50000
60000,78.0,60.0,100000
500000,154.9,121.3,50000
85000,90.0,67.1,80000
85000,62.0,46.3,80000
265000,190.0,73.9,90000
130000,90.0,66.1,162000
480000,200.0,88.76,110000
170000,190.0,75.0,120000
275000,160.0,63.1,45000
89000,90.0,67.1,90000
170000,160.0,68.0,90000
1090000,200.0,110.0,16500
1100000,259.9,126.2,67000
610000,113.0,81.8,52000
335000,104.0,67.0,40000
434999,114.0,82.0,40000
3000000,420.0,174.5,35000
390000,72.0,53.26,13000
325000,109.0,86.8,40000
640000,110.0,73.75,10000
450000,134.0,97.7,9000
215000,111.8,78.9,60000
570000,200.0,83.8,40000
680000,330.0,140.0,93000
325000,20.4,102.0,80000
150000,100.0,64.08,50000
690000,177.5,147.5,68000
1550000,400.0,170.0,25000
64000,51.0,37.5,18000
250000,160.0,63.1,120000
65000,90.0,67.1,35000
550000,190.0,74.0,60000
300000,72.0,53.3,30000
800000,250.0,189.3,70000
2625000,430.0,177.0,9000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
150000,111.7,78.9,106000
500000,218.0,158.8,120000
480000,190.0,74.0,90000
535000,259.8,126.32,70000
250000,20.4,102.0,240000
300000,200.0,88.8,100000
340000,14.9,103.2,214000
340000,24.0,110.0,214000
240000,69.0,47.3,50000
1085000,145.0,117.6,1000
750000,190.0,74.02,19000
95000,13.5,70.0,265000
409999,85.0,61.7,35000
215000,90.0,67.05,80000
1290000,330.0,140.0,50000
150000,90.0,67.1,80000
219000,74.5,55.2,50000
325000,114.0,84.0,100000
260000,101.0,73.0,120000
2625000,430.0,177.0,9000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
550000,110.0,88.7,56494
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
700000,160.0,78.9,40000
160000,62.0,46.3,80000
840000,200.0,100.6,120000
450000,170.0,67.1,67000
900000,190.0,74.02,50000
570000,20.4,102.0,134000
254999,160.0,63.1,110000
130000,59.0,37.0,40000
530000,190.0,74.0,120000
520000,230.0,88.8,110000
229999,160.0,64.1,170000
81000,59.0,37.0,80000
600000,190.0,74.0,47000
409999,113.75,81.86,93000
120000,59.0,37.0,70000
320000,90.0,67.04,50000
292000,160.0,68.05,70000
390000,320.0,138.03,80000
550000,112.0,86.8,44000
385000,90.0,67.04,25000
800000,151.0,121.3,25000
675000,113.0,81.8,10000
1525000,400.0,153.86,50000
950000,205.0,98.96,30000
610000,219.66,88.73,50000
525000,219.7,88.73,120000
700000,160.0,78.9,40000
375000,195.0,62.1,80000
580000,200.0,83.8,90000
434999,115.0,83.11,50000
350000,91.0,67.0,2136
730000,200.0,100.0,250000
600000,114.7,81.83,35000
1050000,200.0,100.6,120000
735000,190.0,74.0,70000
1050000,245.0,108.45,18000
420000,172.5,73.74,110000
800000,200.0,88.5,60000
2000000,360.0,168.5,60000
600000,190.0,74.0,147000
500000,320.0,147.9,99500
200000,135.0,71.0,110000
260000,24.0,110.0,110000
280000,190.0,77.0,100000
610000,130.0,93.7,21000
300000,204.0,90.0,60000
140000,14.3,70.0,40000
229999,99.04,68.05,50000
200000,90.0,66.1,65000
200000,90.0,67.1,80000
560000,259.9,126.2,119000
585000,190.0,74.0,90000
760000,154.9,121.4,20000
430000,190.0,74.0,80000
480000,190.0,77.0,44665
643000,250.0,113.4,10000
500000,113.75,81.86,60000
425000,109.0,86.8,22000
250000,69.0,47.3,25000
285000,125.0,47.0,70000
160000,114.0,85.8,123000
250000,250.0,103.6,70000
170000,108.0,79.4,70000
409999,170.0,67.06,45000
400000,114.0,82.0,40000
700000,190.0,74.02,30000
350000,172.0,130.0,90000
660000,130.0,91.1,34000
268000,69.0,47.3,25000
270000,69.0,47.3,50000
300000,150.0,57.6,50000
220000,150.0,57.6,70000
300000,102.0,70.0,85000
561000,190.0,74.0,30000
755000,190.0,74.02,15000
235000,72.0,53.64,25000
165000,90.0,67.1,90000
190000,190.0,73.9,80000
110000,8.5,53.5,50000
320000,180.0,63.0,80000
330000,190.0,74.0,110000
540000,114.7,81.83,38000
180000,74.5,55.2,60000
270000,101.0,73.0,100000
450000,114.0,85.8,30000
450000,114.0,85.8,30000
200000,106.5,76.8,50000
425000,114.0,84.0,42000
400000,108.5,82.4,30000
125000,62.0,46.3,60000
1600000,350.0,170.0,14000
900000,145.0,117.3,22000
450000,250.0,103.6,90000
210000,90.0,67.1,46000
801000,114.7,81.83,20000
317000,135.0,70.0,15000
330000,113.7,82.85,30000
320000,74.5,55.2,15000
120000,115.0,83.0,110000
130000,62.0,46.3,70000
220000,108.5,82.4,80000
229999,190.0,74.0,50000
340000,140.0,88.7,110000
200000,160.0,67.0,70000
140000,62.0,46.3,50000
1000000,200.0,100.6,190000
495000,180.0,63.0,100000
236000,69.0,47.3,60000
390000,90.0,67.04,40000
503000,320.0,147.94,110000
775000,200.0,88.5,32000
1800000,360.0,171.5,30000
850000,259.9,126.2,58000
750000,200.0,88.5,5000
570000,114.7,81.83,25000
580000,113.75,81.86,32000
484999,110.0,88.7,30000
700000,145.0,117.3,43000
415000,144.15,113.42,60000
325000,104.0,76.0,50000
300000,74.5,55.2,10000
217000,72.0,53.64,25000
700000,120.0,94.68,19100
466000,99.0,68.0,25000
484999,205.0,98.96,54000
670000,200.0,84.8,35000
500000,113.75,81.86,20000
675000,200.0,88.5,52000
220000,22.4,90.0,120000
1650000,350.0,170.0,50000
630000,200.0,88.8,120000
250000,200.0,90.0,90000
120000,90.0,67.1,120000
300000,250.0,103.52,101500
525000,259.9,126.3,75000
204999,90.0,0.0,97500
1100000,280.0,120.0,100000
480000,248.0,108.45,55735
605000,330.0,140.0,80000
250000,69.0,47.3,50000
245000,160.0,68.1,70000
210000,111.7,78.9,76000
730000,113.0,81.8,1500
500000,195.0,62.1,76000
400000,90.0,67.04,40000
280000,74.5,55.2,60000
561000,20.4,102.0,170000
950000,400.0,175.56,181491
375000,142.5,56.3,53319
700000,250.0,108.62,40906
375000,132.0,88.7,31711
270000,74.5,55.2,43755
300000,72.0,53.3,66693
225000,90.0,67.1,59549
1350000,200.0,100.6,94385
200000,90.0,67.1,73730
400000,259.8,126.32,221889
500000,200.0,98.6,116104
500000,113.0,81.8,150546
1500000,420.0,174.5,148120
555000,140.0,110.0,20000
337000,320.0,138.1,142000
175000,115.0,68.0,20000
180000,200.0,90.0,120000
200000,99.04,68.05,80000
350000,91.0,67.0,25000
409999,180.0,63.0,50000
655000,240.0,100.0,126000
370000,190.0,74.0,170000
200000,69.0,47.3,24000
800000,200.0,88.5,100000
550000,114.0,83.81,10000
300000,160.0,68.0,70000
220000,59.0,34.2,40000
196000,90.0,67.1,110000
135000,99.04,68.05,80000
299000,140.0,88.7,16500
300000,90.0,67.05,30000
720000,200.0,88.5,80000
650000,320.0,147.94,50000
300000,90.0,67.05,25000
750000,190.24,73.97,20000
260000,72.0,53.3,60000
300000,190.0,74.0,70000
600000,195.0,62.1,50000
275000,196.0,218.0,100000
250000,90.0,67.05,52000
420000,190.0,74.0,80000
235000,74.5,55.2,50000
1100000,280.0,120.0,60000
360000,90.0,67.05,25000
380000,160.0,70.0,50000
650000,205.0,98.59,125000
350000,90.0,67.04,80000
270000,22.4,90.0,90000
450000,190.0,74.0,50000
630000,247.0,105.0,101000
229999,260.0,112.0,168000
270000,90.0,67.1,40000
135000,9.8,65.0,28900
275000,90.0,67.1,20000
5150000,202.0,214.56,20000
3200000,430.0,177.0,45000
503000,320.0,147.94,110000
3800000,400.0,190.0,20000
2000000,213.0,157.7,68089
225000,90.0,67.05,58343
740000,190.0,74.0,38817
750000,200.0,100.6,79328
650000,113.0,81.8,5621
625000,132.0,88.73,25538
600000,113.0,81.8,69779
450000,190.24,73.97,56290
5400000,400.0,190.0,7500
5500000,400.0,190.0,8500
779000,110.0,88.76,7032
645000,153.0,103.5,11000
2475000,350.0,150.0,2000
634000,240.0,100.0,165000
235000,90.0,66.1,98500
275000,111.8,78.9,98000
700000,247.0,105.0,40000
215000,62.0,46.3,90000
150000,24.0,110.0,110000
950000,200.0,88.5,77800
730000,240.0,100.0,100000
135000,135.0,71.0,120000
350000,114.0,82.0,80000
535000,115.0,82.0,21000
455000,114.0,85.8,100000
655000,113.0,81.8,25000
800000,205.0,98.96,30000
1100000,140.0,105.5,25000
3000000,500.0,204.0,40000
1225000,343.0,169.0,160000
340000,115.0,82.0,51492
300000,250.0,103.6,72000
370000,112.0,86.8,60000
330000,195.0,62.1,136000
238000,96.1,62.1,60000
200000,96.1,62.1,90000
320000,200.0,84.8,91000
114999,96.1,62.1,90000
320000,90.0,67.04,50000
210000,99.04,68.05,20000
200000,220.0,95.0,120000
135000,84.0,67.0,150000
350000,135.0,69.01,52000
350000,180.0,63.0,167000
680000,190.0,74.02,40000
200000,190.0,75.0,190000
300000,91.0,67.0,50000
270000,260.0,112.0,70000
225000,90.0,67.1,80000
250000,180.0,63.0,120000
590000,240.0,100.0,40000
290000,74.5,55.2,17000
100000,90.0,67.1,180000
395000,90.0,67.04,50000
195000,74.5,55.2,65000
45000,48.0,35.0,10000
270000,180.0,63.0,70000
600000,171.0,72.4,90000
715000,219.7,88.73,50000
600000,117.0,81.86,10000
875000,240.0,100.0,25000
420000,277.5,115.0,100000
325000,215.0,152.0,70000
385000,104.0,67.06,30000
300000,115.0,82.0,40000
300000,90.0,67.04,35000
80000,12.5,94.0,120000
400000,195.0,62.1,120000
168000,135.0,69.0,190000
550000,195.0,62.1,120000
300000,170.0,67.05,120000
320000,180.0,63.0,175000
320000,180.0,63.0,175000
280000,200.0,88.76,80000
550000,180.4,71.0,70000
500000,113.75,81.86,10000
700000,120.0,94.68,6000
380000,250.0,103.5,90000
340000,180.0,63.0,110000
160000,180.0,63.0,120000
750000,200.0,100.6,50000
531000,113.75,81.86,20000
300000,91.0,67.0,35000
350000,230.0,88.8,60000
150000,108.0,79.4,68000
450000,113.0,81.8,30000
1625000,330.0,140.0,54000
85000,13.0,68.0,120000
450000,113.75,81.86,30000
360000,140.0,69.0,50000
390000,90.0,67.05,6000
145000,101.0,73.0,50000
540000,290.0,120.0,90000
290000,20.4,102.0,126000
300000,140.0,69.0,90000
565000,112.0,86.8,80000
441000,290.0,120.0,70000
180000,74.5,55.2,80000
200000,74.5,55.2,80000
85000,62.0,46.3,150000
67500,85.0,52.8,110000
700000,200.0,88.5,110000
275000,180.0,73.9,80000
600000,113.75,81.86,20000
250000,220.0,95.0,120000
600000,180.0,63.0,120000
200000,209.0,91.2,80000
425000,160.0,70.0,91500
420000,190.0,73.9,120000
321000,22.4,90.0,100000
350000,260.0,112.0,120000
490000,109.0,86.7,80000
680000,200.0,75.0,90000
298000,90.0,67.05,70000
450000,277.5,115.0,150000
250000,190.0,74.0,40000
1075000,380.0,156.0,110000
500000,114.0,82.0,20000
681000,120.0,94.68,10000
650000,330.0,140.0,90000
80000,110.0,74.9,70000
290000,180.0,63.0,120000
220000,290.0,120.0,120000
229999,72.0,53.0,80000
150000,180.0,63.0,132478
500000,114.0,85.8,45000
175000,135.0,69.0,120000
720000,120.0,94.68,10000
100000,59.0,37.0,51000
250000,172.0,130.0,105000
810000,330.0,140.0,100000
165000,62.0,46.3,30000
409999,263.7,105.3,60000
430000,190.0,74.0,86000
300000,104.0,67.0,15000
350000,190.0,73.9,137500
400000,91.0,67.0,60000
420000,172.5,73.74,70000
430000,90.0,67.04,5000
573000,113.0,81.8,30000
210000,74.5,55.2,40000
600000,248.0,108.45,60000
150000,12.7,78.0,70000
550000,114.0,84.0,15000
320000,190.0,73.9,110000
80000,59.0,37.0,70000
800000,200.0,98.63,10000
500000,130.0,93.7,60000
229999,200.0,90.0,110000
500000,130.0,93.7,60000
630000,114.7,81.83,35000
190000,59.0,34.2,70000
229999,200.0,90.0,110000
450000,180.0,63.0,100000
95000,62.0,46.3,120000
101000,6.1,35.0,90000
500000,200.0,98.6,70000
1019999,200.0,100.6,88000
244000,74.5,55.2,38000
250000,90.0,67.04,90000
660000,115.0,83.1,60000
270000,11.4,80.0,60000
280000,190.0,73.94,156060
1050000,259.9,126.2,60000
525000,115.0,83.14,70000
850000,259.9,126.2,35000
1165000,320.0,140.0,50000
345000,114.0,85.8,50000
95000,9.8,63.0,100000
235000,69.0,47.3,20000
350000,90.0,67.04,35000
380000,90.0,67.04,35000
400000,223.0,69.01,140000
220000,90.0,67.1,40000
270000,25.5,120.0,110000
275000,114.0,85.8,70000
125000,135.0,71.0,100000
360000,99.04,68.05,20000
550000,113.75,81.86,15000
327000,115.0,82.0,20000
425000,99.04,68.05,15000
620000,190.0,74.02,107000
130000,190.0,75.0,54000
120000,62.0,46.3,58000
400000,290.0,120.0,110000
185000,24.0,110.0,90000
204999,94.14,68.05,43000
625000,190.0,74.02,43000
600000,200.0,88.8,60000
150000,12.0,85.0,150000
300000,91.0,67.0,35000
229999,113.0,84.8,46000
576000,114.7,81.83,35000
265000,72.0,53.3,50000
420000,140.0,69.0,110000
750000,200.0,88.76,14000
165000,69.0,47.3,60000
290000,72.0,53.3,28000
160000,74.5,55.2,57000
