torque,max_power,km_driven,selling_price
190.0,73.9,120000,260000
380.0,184.0,140000,1300000
160.0,68.0,90000,240000
99.0,68.0,3010,521000
200.0,88.5,55545,750000
190.0,74.0,100000,390000
320.0,138.03,97000,1350000
240.0,100.0,75000,690000
114.7,81.83,38000,540000
400.0,190.0,8500,5500000
140.0,70.0,80000,150000
62.0,46.3,90000,150000
62.0,46.3,40000,150000
500.0,203.0,49600,999000
69.0,47.3,37000,280000
151.5,73.92,40000,150000
114.0,85.8,78892,221000
200.0,88.5,29700,810000
213.0,157.7,68089,2000000
113.7,82.85,59213,400000
135.0,69.0,190000,168000
470.0,197.0,80000,2100000
330.0,140.0,68000,625000
114.7,81.83,42000,710000
78.0,60.0,70000,70000
190.0,74.0,40000,425000
114.0,82.0,61690,400000
90.0,67.1,48000,252000
380.0,174.33,22000,2825000
25.5,120.0,110000,270000
259.87,126.2,41000,975000
20.4,102.0,108731,800000
205.0,98.59,35000,825000
99.8,64.4,25000,85000
250.0,105.0,66000,330000
260.0,112.0,120000,350000
78.0,58.33,80000,270000
190.0,74.0,108000,415000
62.0,46.3,120000,75000
430.0,177.0,9000,2711000
77.0,58.16,35000,459999
450.0,174.5,57000,3200000
113.0,81.8,40000,500000
190.0,75.0,60000,175000
380.0,174.33,230000,1200000
160.0,68.0,80000,155000
90.0,67.1,120000,195000
99.04,68.05,80000,140000
96.1,62.1,41723,120000
180.0,73.9,55000,265000
259.8,126.32,90000,390000
240.0,100.0,142000,509999
190.0,73.9,82000,250000
90.0,67.0,25000,395000
20.4,102.0,168000,550000
113.0,81.8,5621,650000
131.0,98.79,37000,350000
200.0,98.6,100000,445000
90.0,67.04,60000,300000
200.0,88.76,60000,600000
202.0,214.56,20000,5150000
172.0,130.0,63500,210000
91.0,67.0,36000,280000
380.0,156.0,110000,400000
200.0,100.6,79328,750000
20.4,102.0,426000,950000
200.0,98.6,90000,515000
74.5,55.2,50000,235000
111.7,78.9,40000,200000
112.0,86.8,15000,380000
240.0,100.0,150000,290000
180.0,63.0,50000,250000
260.0,108.5,10000,1140000
135.4,70.0,65000,185000
90.0,67.04,36000,351000
140.0,88.7,100000,620000
200.0,83.8,67303,600000
115.0,83.1,20000,600000
190.0,74.0,38817,740000
90.0,67.1,40000,270000
219.7,88.8,50000,420000
190.0,90.0,188000,225000
190.0,74.0,70000,450000
200.0,98.6,110000,520000
170.0,67.04,120000,400000
146.0,116.3,80000,330000
104.0,67.04,40000,370000
180.0,75.0,100000,210000
111.7,78.9,55000,280000
200.0,100.6,79328,750000
130.0,91.1,227000,700000
380.0,153.86,98000,900000
104.0,78.9,120000,200000
110.0,88.76,7032,779000
111.8,78.9,100000,215000
11.5,88.2,44000,120000
148.0,104.0,94000,190000
110.0,85.0,70000,140000
400.0,190.0,20000,3800000
146.0,118.0,70000,395000
85.0,61.7,55000,275000
151.5,73.92,90000,180000
320.0,138.1,250000,300000
160.0,67.0,70000,200000
200.0,90.0,100000,190000
114.0,82.0,70000,425000
500.0,204.0,90000,1000000
172.5,73.8,90000,300000
99.0,68.0,30000,458000
240.0,100.0,50000,650000
200.0,88.5,55000,700000
117.0,81.86,2000,610000
59.0,37.0,40000,60000
170.0,67.04,120000,650000
4.8,35.0,90000,40000
99.04,68.05,60000,200000
320.0,138.03,82507,132000
90.0,67.1,59549,225000
171.0,72.4,70000,575000
114.0,82.0,30000,400000
69.0,47.3,35000,200000
94.14,68.05,26442,270000
200.0,88.5,14000,1200000
114.7,81.83,30000,700000
69.0,47.3,46737,320000
96.0,64.1,35000,210000
127.0,92.7,81324,170000
20.4,102.0,376412,350000
114.0,82.0,30000,420000
96.0,65.0,29000,150000
190.0,74.0,71000,710000
113.0,81.8,69779,600000
190.0,74.0,38817,740000
190.0,74.0,61187,550000
90.0,67.05,22155,380000
320.0,138.1,110000,525000
180.0,63.0,110000,450000
110.0,88.7,56494,550000
84.0,67.0,52000,290000
200.0,98.6,40000,420000
114.0,85.8,120000,240000
4.8,35.0,20000,120000
99.04,68.05,60000,270000
72.0,53.3,23000,280000
219.6,88.76,70000,325000
250.0,103.6,100000,200000
78.0,60.0,50000,55000
99.04,68.05,40000,229999
200.0,88.5,63000,839000
200.0,88.5,70000,670000
280.0,120.0,60000,630000
90.3,62.0,70000,50000
200.0,88.8,80000,180000
69.0,47.3,10000,295000
124.5,93.7,80000,165000
110.0,88.7,6550,725000
84.0,67.0,80000,110000
200.0,83.8,120000,500000
114.7,81.83,8000,650000
62.0,46.3,50000,135000
145.0,117.6,5500,1180000
113.0,81.8,5621,650000
69.0,47.3,52000,235000
11.4,80.0,100000,265000
11.4,80.0,49000,300000
190.0,74.0,40000,530000
187.0,82.0,200000,200000
130.0,91.1,20000,700000
132.0,88.73,25538,625000
62.0,46.3,30000,165000
190.0,74.02,35700,800000
69.0,47.3,30000,250999
72.0,53.3,27500,310000
259.87,126.2,40000,1200000
213.0,157.7,68089,2000000
90.3,62.0,80000,130000
77.0,58.2,300000,300000
200.0,120.7,40000,1100000
140.0,88.7,35000,370000
300.0,134.1,35000,2051000
69.0,47.3,5000,310000
99.07,68.07,19500,434999
320.0,148.0,80000,750000
190.0,74.0,97000,375000
245.0,108.45,50000,850000
202.0,214.56,20000,5150000
4.8,35.0,15000,75000
250.0,108.6,35000,850000
124.0,99.6,100000,250000
22.4,90.0,80000,340000
160.0,68.0,90000,190000
115.0,83.0,120000,95000
190.0,74.0,90000,375000
113.0,81.8,15000,750000
330.0,140.0,85036,900000
200.0,97.9,30000,1300000
248.0,108.45,120000,695000
146.0,118.0,120000,229999
110.0,88.7,1500,840000
90.0,67.1,74800,160000
9.8,63.0,60000,175000
104.0,67.0,25000,380000
195.0,62.1,82500,600000
160.0,70.0,80000,450000
200.0,100.6,244000,650000
190.0,74.0,60000,370000
190.0,74.02,24000,750000
62.0,46.3,90000,114999
114.73,81.86,27000,700000
16.3,68.0,110000,150000
195.0,62.1,100000,400000
250.0,108.6,2650,940000
160.0,67.0,186000,150000
240.0,100.0,110000,509999
320.0,138.1,120000,300000
104.0,67.0,5000,430000
200.0,88.76,60000,300000
219.7,88.73,120000,525000
219.7,88.73,80000,670000
190.0,74.0,110000,350000
190.0,73.9,90000,240000
226.0,187.4,58000,1825000
320.0,147.94,25000,1250000
150.0,57.6,35000,350000
320.0,147.94,110000,503000
20.4,102.0,151000,1100000
190.0,74.02,25000,715000
145.0,117.3,30646,840000
96.1,62.1,120000,187000
190.0,74.0,60000,490000
96.0,72.0,6500,700000
72.0,53.3,35000,350000
90.0,67.1,90000,170000
90.0,67.04,80000,350000
219.7,88.73,70000,700000
140.0,69.0,90000,130000
259.9,126.3,108000,450000
12.5,62.0,88000,110000
250.0,103.2,48980,724000
69.0,47.3,35000,178000
114.0,84.0,35000,409999
11.5,88.2,67580,220000
113.75,81.86,3000,550000
145.0,117.6,1000,1085000
190.0,74.0,150000,470000
90.0,67.05,40000,350000
74.5,55.2,20000,300000
219.7,88.73,20000,680000
20.4,102.0,147500,270000
160.0,68.0,70000,204999
113.0,81.8,7800,700000
113.0,81.8,5621,650000
96.1,62.1,120000,110000
113.75,81.86,30000,380000
90.0,67.1,65000,125000
200.0,88.5,78000,550000
62.0,46.3,70000,120000
72.0,53.3,40000,280000
113.0,81.8,69779,600000
114.7,81.83,20000,650000
190.0,74.0,90000,409999
180.0,63.0,239451,380000
114.0,84.0,25000,390000
160.0,67.0,100000,330000
32.1,150.0,100000,600000
62.0,46.3,40000,100000
114.7,81.83,50000,630000
190.0,74.0,59292,495000
101.0,73.0,30000,260000
115.0,83.14,35000,620000
90.0,67.05,35008,221000
130.0,92.0,40000,150000
200.0,100.6,80800,1365000
101.0,73.0,39093,325000
8.5,53.5,80000,67000
190.0,73.9,140000,160000
190.0,74.0,55000,250000
327.0,147.9,90000,335000
160.0,70.0,66000,490000
343.0,171.0,110000,1100000
400.0,190.0,20000,3800000
330.0,140.0,49700,950000
90.0,67.1,68850,352000
104.0,75.0,33000,440000
205.0,87.2,75000,825000
114.0,85.8,35000,300000
84.0,64.0,70000,150000
111.8,78.9,31000,290000
114.7,81.83,35000,600000
20.4,102.0,154000,500000
74.5,55.2,30000,250000
259.8,126.32,70070,465000
69.0,47.3,15000,295000
24.0,110.0,90000,210000
74.5,55.2,20000,275000
400.0,190.0,8500,5500000
177.5,147.5,68000,690000
96.0,72.0,5000,650000
90.0,66.1,68700,179000
170.0,67.05,80000,525000
280.0,120.0,70000,715000
11.4,80.0,110000,270000
62.0,46.3,114000,65000
77.0,58.16,50000,360000
360.0,168.5,60000,2000000
300.0,136.0,23000,2700000
113.0,85.0,100000,150000
114.7,81.83,9400,721000
113.0,81.8,25000,480000
219.7,88.7,39000,825000
90.0,67.04,30500,395000
200.0,75.0,161327,675000
96.1,62.1,100000,250000
131.0,98.82,80000,312000
223.0,69.01,51000,570000
160.0,70.0,60000,345000
190.0,75.0,85000,125000
59.0,37.0,50000,45000
190.0,74.0,100000,459999
196.0,218.0,80000,285000
114.7,81.83,42000,710000
190.0,74.0,120000,420000
111.7,78.9,28000,250000
112.0,86.8,44000,550000
190.0,74.0,39000,755000
190.24,73.97,56290,450000
190.0,74.0,58000,530000
151.0,121.3,5000,1149000
343.0,168.5,77000,1500000
110.0,88.76,7032,779000
343.0,147.8,35000,1938000
182.5,63.0,60000,710000
69.0,47.3,46000,285000
190.0,74.02,50000,700000
78.0,60.0,80000,120000
205.0,98.96,35000,925000
109.0,86.8,60000,290000
180.0,63.0,100000,340000
84.0,67.0,60000,80000
130.0,93.7,140000,450000
99.0,68.0,25000,500000
343.0,168.5,78000,1700000
114.7,81.83,22512,640000
85.0,52.8,50000,200000
145.0,117.3,80000,650000
13.5,70.0,80000,85000
190.0,74.0,27000,600000
400.0,190.0,13663,3200000
90.0,67.04,20000,369000
69.0,47.3,60000,196000
470.0,197.0,106000,1950000
78.0,60.0,70000,75000
59.0,37.0,76000,150000
200.0,90.0,70000,250000
62.0,46.3,70000,145000
204.0,89.84,63982,850000
154.9,121.3,50000,600000
330.0,140.0,151000,600000
290.0,120.0,320000,400000
59.0,37.0,100000,65000
350.0,150.0,2000,2475000
200.0,83.8,160000,700000
130.0,91.1,33000,610000
160.0,63.1,47000,325000
48.0,35.0,50000,55000
190.0,74.0,28000,752000
259.88,126.2,145000,900000
290.0,120.0,80000,550000
130.0,93.7,21000,610000
360.0,171.5,43000,1925000
190.0,74.0,46507,600000
114.0,82.0,44000,386000
140.0,69.0,35000,246000
190.0,74.0,110000,340000
85.0,52.8,120000,65000
219.7,88.73,40000,830000
96.1,62.1,90000,150000
190.0,74.02,59000,765000
360.0,152.87,24000,1475000
72.0,53.3,59300,240000
190.0,73.9,90000,265000
153.0,103.2,25000,725000
91.0,67.0,55000,350000
360.0,168.5,79641,2595000
200.0,88.5,53619,850000
200.0,84.8,61000,499000
250.0,198.25,330000,550000
72.0,53.3,30000,300000
330.0,140.0,28000,1050000
91.0,67.0,30000,400000
259.8,126.32,128000,450000
200.0,88.5,25000,750000
95.0,75.0,10000,585000
90.0,67.1,15500,350000
619.0,254.8,100000,4400000
62.0,46.3,30000,140000
259.9,126.2,110000,900000
330.0,140.0,46000,1050000
113.75,81.86,46000,450000
195.0,70.0,103000,700000
190.25,73.97,2000,550000
400.0,190.0,8500,5500000
240.0,100.0,110000,750000
14.9,103.2,55000,114999
24.0,110.0,90000,160000
84.0,67.0,96000,140000
190.0,74.0,47000,600000
200.0,83.8,120000,650000
90.0,67.04,90000,250000
62.0,38.4,80251,88000
135.0,69.0,120000,250000
150.0,57.6,125000,120000
78.0,60.0,105700,70000
200.0,98.6,35000,550000
180.0,63.0,100000,300000
400.0,190.0,30000,2150000
150.0,121.36,15000,910000
259.8,126.32,120000,350000
90.0,67.04,82000,300000
160.0,68.1,70000,245000
219.6,88.76,69000,451999
9.8,63.0,120000,120000
320.0,147.94,26500,969999
330.0,141.0,68000,950000
91.0,67.0,19000,300000
146.0,116.3,80000,465000
190.0,74.0,141000,700000
78.0,58.3,40000,282000
113.0,81.8,18000,600000
90.0,66.1,98500,235000
222.0,177.6,100000,400000
190.0,74.0,120000,210000
114.0,82.0,35000,450000
150.0,57.6,85000,200000
200.0,88.5,110000,610000
200.0,88.76,50000,925000
190.0,74.0,31000,600000
150.0,57.6,110000,120000
250.0,198.25,330000,500000
99.0,68.0,1250,500000
62.0,46.3,80000,75000
160.0,67.0,100000,190000
260.0,112.0,86000,310000
109.0,86.7,13500,800000
380.0,174.33,127643,1750000
90.0,67.04,18500,409999
160.0,68.0,63700,300000
327.0,147.9,3600,1000000
90.0,67.1,25000,215000
62.0,46.3,70000,130000
205.0,98.59,21394,950000
111.7,78.9,56000,195000
90.0,67.1,13000,220000
59.0,37.0,90000,37500
200.0,88.76,15000,580000
59.0,34.2,30000,260000
62.0,46.3,70000,90000
62.0,46.3,54000,155000
195.0,62.1,120000,550000
90.0,67.05,20000,350000
260.0,108.5,70000,869999
259.8,126.32,78000,450000
113.7,82.85,80000,450000
190.0,74.0,69000,525000
24.0,110.0,146000,229999
59.0,37.0,64700,78000
180.0,73.9,100000,434999
173.0,138.1,40000,500000
250.0,108.5,52000,385000
200.0,98.6,66755,300000
130.0,91.1,40000,750000
204.0,89.75,80000,500000
190.0,74.0,50000,295000
114.0,84.0,68000,328000
85.0,61.7,30000,380000
113.0,81.8,69779,600000
145.0,117.6,20000,1300000
103.0,80.0,80000,350000
113.0,81.8,28217,415000
96.1,62.1,80000,114999
132.0,88.73,25538,625000
200.0,100.6,200000,1200000
200.0,98.6,70000,500000
91.0,67.0,2136,350000
59.0,37.0,50000,60000
90.0,67.04,35000,380000
200.0,100.6,145000,750000
250.0,108.6,45454,390000
90.0,67.05,31489,300000
190.25,73.97,35000,500000
104.0,78.8,23839,421000
109.0,86.8,6750,450000
200.0,88.76,189000,260000
104.0,67.04,100000,225000
114.0,82.0,60000,525000
62.0,46.3,60000,128000
259.9,126.2,70000,1100000
190.0,74.02,25000,720000
90.0,67.04,45000,220000
154.9,121.3,30000,600000
90.3,62.0,100000,120000
200.0,88.5,50000,750000
90.0,67.05,35008,221000
72.0,53.3,16000,315000
259.8,126.32,80000,700000
259.9,126.2,39221,1260000
90.0,67.04,18500,409999
115.0,82.0,32000,400000
171.0,72.4,120000,454000
245.0,204.0,80000,1190000
140.0,69.0,80000,220000
385.0,158.0,30000,2400000
83.0,63.0,30000,390000
130.0,92.0,70000,180000
200.0,88.8,120000,242000
620.0,254.79,37000,6000000
90.0,67.0,90000,120000
90.0,67.04,20000,380000
259.8,126.32,100000,545000
160.0,64.1,175000,175000
146.0,116.3,40000,560000
114.0,82.0,35000,450000
350.0,170.0,50000,1550000
380.0,174.33,34000,1470000
330.0,140.0,212814,850000
190.0,74.0,74820,320000
200.0,98.6,100000,325000
59.0,37.0,26320,80000
190.0,74.0,70000,550000
114.0,84.0,30000,500000
204.0,89.84,68000,650000
190.0,74.0,26000,685000
7.8,57.5,60000,155000
200.0,98.6,30000,625000
74.5,55.2,50000,190000
90.0,67.05,29000,315000
20.4,102.0,182000,550000
20.4,102.0,200000,425000
74.5,55.2,43700,220000
200.0,88.5,25000,911999
96.1,62.1,98000,130000
190.0,74.02,80000,700000
99.04,68.05,20000,265000
114.0,84.0,42000,425000
111.7,78.9,50000,210000
114.0,82.0,30000,375000
540.0,241.0,56000,3750000
114.0,84.0,17000,670000
190.0,74.0,34400,611000
350.0,170.0,12000,1500000
115.0,83.1,23000,515000
190.0,74.0,20000,690000
160.0,68.0,80000,300000
90.0,67.04,40000,425000
180.0,63.0,200000,430000
113.0,81.8,20000,550000
90.0,67.04,35000,310000
90.0,67.05,58343,225000
300.0,134.1,40000,1859000
130.0,91.1,30000,625000
430.0,177.0,9000,2625000
170.0,67.06,31000,550000
360.0,168.5,99000,1800000
113.0,81.8,60000,550000
115.0,83.1,23000,515000
110.0,73.9,17000,300000
69.0,47.3,38000,200000
190.0,74.0,70000,600000
230.0,88.8,80000,416000
124.0,99.6,60000,240000
180.0,63.0,120000,280000
90.0,67.05,70000,265000
90.0,67.04,35000,400000
154.9,121.3,35000,600000
114.0,82.0,70000,320000
135.0,71.0,80000,70000
200.0,88.8,25000,310000
8.5,53.5,50000,110000
219.7,88.73,70000,500000
200.0,98.6,60000,670000
213.0,157.7,68089,2000000
108.5,82.4,35000,310000
330.0,140.0,82000,550000
109.0,86.7,48600,680000
200.0,98.6,50856,802999
72.0,53.3,14700,325000
90.0,67.1,73730,200000
180.4,71.0,60000,425000
130.0,91.1,20000,925000
62.0,46.3,46000,195000
59.0,37.0,60000,200000
259.87,126.2,31707,799000
99.04,68.05,100000,206000
205.0,98.59,60000,850000
115.0,82.0,60000,500000
20.4,102.0,260000,700000
13.0,68.0,120000,175000
400.0,190.0,20000,3800000
90.0,67.05,58343,225000
259.87,126.2,24000,900000
219.7,88.73,112000,616000
106.0,52.0,100000,99000
10.4,66.6,70000,65000
140.0,69.01,60000,227999
51.0,37.5,18000,64000
277.5,115.0,120000,459999
99.04,68.05,100000,135000
59.0,37.0,100000,95000
200.0,100.0,70000,910000
62.0,46.3,70000,160000
90.0,67.05,27289,375000
96.1,62.1,41723,120000
16.3,68.0,163000,325000
110.0,73.75,60000,400000
135.4,70.0,95000,119000
200.0,88.8,120000,600000
20.4,102.0,90000,449000
213.0,157.7,68089,2000000
259.8,126.32,80000,360000
200.0,88.5,70000,750000
180.4,71.0,80000,380000
69.0,47.3,38000,275000
114.73,81.86,80000,650000
99.0,68.0,18500,430000
190.0,74.02,70000,700000
140.0,70.0,100000,250000
62.0,46.3,85000,95000
91.0,67.0,30300,300000
72.0,53.3,50000,280000
215.0,99.0,143200,500000
114.7,81.83,30000,600000
197.0,75.0,142500,325000
114.0,85.8,35000,459999
190.0,75.0,110000,300000
20.4,102.0,190000,760000
259.8,126.32,125000,600000
90.0,67.05,30000,300000
172.0,130.0,54000,200000
96.1,62.1,80000,175000
109.0,86.8,20000,475000
200.0,88.5,40000,780000
69.0,47.3,35000,200000
190.0,74.0,80000,450000
213.0,157.7,68089,2000000
101.0,73.0,80000,150000
195.0,70.0,35000,795000
90.0,67.1,35000,200000
320.0,138.1,80000,250000
109.0,86.8,30400,480000
550.0,241.4,110000,1750000
250.0,108.495,34000,625000
180.4,71.0,175000,270000
250.0,103.6,97000,260000
259.9,126.2,30093,1199000
113.0,81.8,5621,650000
259.9,126.2,120000,850000
114.7,81.83,15000,570000
90.0,67.04,50000,320000
247.0,105.0,12000,900000
200.0,98.6,90000,625000
69.0,47.3,35000,240000
62.0,46.3,90000,110000
114.7,81.83,57882,550000
400.0,190.0,8500,5500000
360.0,168.5,47162,2600000
14.9,103.2,110000,170000
259.9,126.2,52600,535000
72.0,53.3,40000,225000
96.1,62.1,27005,195000
290.0,120.0,110000,300000
219.66,88.73,50000,720000
200.0,88.5,100000,850000
190.0,74.0,76000,380000
110.0,74.0,34156,449000
155.0,70.0,150000,140000
90.0,67.0,7600,480000
11.3,90.0,130000,55000
360.0,168.5,47162,2600000
74.5,55.2,35000,300000
200.0,83.8,120000,600000
320.0,138.1,142000,337000
115.0,83.1,19000,685000
113.0,81.8,69779,600000
16.1,125.0,120000,170000
104.0,67.0,80000,450000
219.7,88.73,80000,650000
195.0,70.0,90000,640000
200.0,110.0,16500,1090000
200.0,100.6,70000,700000
20.4,102.0,270000,425000
113.75,81.86,32000,524000
110.0,88.7,26000,600000
13.1,100.0,120000,100000
69.0,47.3,15000,282000
259.9,126.3,80000,440000
200.0,88.8,74300,285000
330.0,140.0,43526,1150000
190.0,74.0,90000,484999
290.0,120.0,80000,320000
90.0,67.05,27000,350000
111.7,78.9,110000,150000
113.0,73.9,165000,275000
62.0,46.3,105000,132000
110.0,88.7,56494,550000
330.0,140.0,70000,969999
114.0,82.0,23456,550000
140.0,88.7,40000,500000
150.0,57.6,75000,140000
140.0,88.7,40000,450000
200.0,88.5,44500,800000
69.0,47.3,70000,190000
20.4,102.0,129000,425000
77.0,58.16,60000,350000
114.7,81.83,30000,495000
259.9,126.2,51000,1143000
110.0,88.7,54000,625000
117.0,81.86,7300,545000
190.0,74.0,120000,300000
146.0,118.0,64000,300000
91.0,67.0,30000,350000
114.73,81.86,10000,650000
62.0,46.3,80000,110000
213.0,157.7,68089,2000000
200.0,88.5,44600,849000
190.0,74.0,188000,400000
170.0,67.05,185000,300000
113.0,81.8,15000,610000
200.0,83.8,80000,550000
145.0,117.6,10200,949000
180.0,63.0,200000,229999
180.0,63.0,72000,560000
450.0,187.7,60000,2450000
400.0,190.0,12000,2900000
135.0,69.01,80000,250000
200.0,88.5,52000,800000
197.0,75.0,39395,320000
190.0,74.0,61000,620000
300.0,115.0,10000,1000000
90.0,67.05,68203,313000
200.0,88.76,120000,550000
190.0,74.0,84000,500000
145.0,117.3,56000,565000
90.0,67.04,30000,475000
13.5,70.0,120000,100000
300.0,121.0,5000,1460000
200.0,98.6,80000,765000
132.0,88.73,25538,625000
24.5,178.0,40000,650000
180.0,63.0,110000,315000
114.0,85.8,60000,300000
90.0,67.0,20000,430000
204.0,89.84,110000,550000
24.0,110.0,80000,220000
160.0,63.12,61585,390000
200.0,98.6,82000,520000
112.0,86.8,25000,700000
190.0,74.0,100000,625000
114.0,84.0,10000,539000
90.0,67.1,120000,148000
153.0,103.2,70000,500000
72.0,53.3,60000,300000
160.0,63.1,80000,500000
104.0,67.06,30000,385000
109.0,86.8,68000,400000
424.0,184.0,65000,667000
135.0,69.01,80000,250000
250.0,103.52,46957,599000
90.0,67.1,90000,70000
160.0,63.1,120000,204999
140.0,88.7,70000,300000
69.0,47.3,35000,270000
200.0,88.8,66000,725000
150.0,57.6,98900,126000
59.0,37.0,70000,60000
197.0,75.0,120000,270000
200.0,88.5,15000,800000
200.0,88.7,100000,400000
110.0,88.7,40000,860000
69.0,47.3,60000,270000
190.0,74.0,147000,630000
219.7,88.73,80000,680000
11.4,80.0,58000,220000
11.5,88.2,806599,250000
20.4,102.0,347089,420000
190.0,74.0,70000,600000
135.0,69.01,120000,295000
59.0,37.0,10000,35000
102.0,65.3,50000,125000
145.0,117.6,5000,1227000
259.87,126.2,40000,1200000
144.15,113.42,60000,415000
200.0,100.6,79328,750000
213.0,157.7,68089,2000000
62.0,46.3,90000,110000
145.0,104.68,110000,200000
90.0,67.05,50000,320000
108.0,79.4,70000,170000
8.6,64.0,100000,150000
160.0,68.0,112000,160000
135.3,105.5,50000,465000
145.0,103.3,110000,225000
90.0,67.04,30000,290000
110.0,74.0,120000,375000
13.1,100.0,110000,198000
91.0,67.0,40000,265000
250.0,83.1,120000,96000
202.0,214.56,20000,5150000
200.0,98.6,120000,615000
151.0,121.3,15000,1200000
250.0,108.62,80000,500000
347.0,280.0,17000,4100000
215.0,99.0,70000,500000
420.0,174.5,35000,3000000
154.9,121.3,35000,795000
245.0,163.7,40000,1500000
259.9,126.2,50000,1140000
247.0,105.0,25000,580000
200.0,88.5,100000,730000
12.5,62.0,271000,50000
124.6,93.7,35000,250000
171.0,72.4,90000,600000
172.5,73.8,139000,190000
114.0,84.0,40000,459999
320.0,148.0,75010,1000000
215.0,98.96,105000,550000
160.0,63.1,120000,199000
170.0,108.5,30000,430000
114.0,85.8,41800,450000
150.0,57.6,110000,250000
111.7,78.9,60000,150000
101.0,73.0,35000,300000
360.0,152.87,58000,1150000
145.0,117.6,35000,950000
259.8,126.32,60000,409999
112.0,86.8,2789,675000
59.0,37.0,250000,120000
259.8,126.32,150000,450000
16.3,68.0,100000,225000
180.0,73.9,90000,280000
59.0,37.0,36088,55599
250.0,103.52,65000,640000
154.9,121.4,20000,760000
135.4,70.0,250000,110000
22.4,90.0,90000,350000
69.0,47.3,40000,250000
400.0,190.0,8500,5500000
145.0,117.6,5500,1180000
259.8,126.32,83000,650000
200.0,88.5,57000,950000
330.0,140.0,110000,1175000
102.0,65.3,300000,90000
219.7,88.73,90000,500000
72.0,53.3,40000,265000
101.0,73.0,13500,409999
115.0,82.0,100000,400000
190.0,74.0,65000,365000
113.0,81.8,25000,600000
380.0,181.0,25000,2200000
290.0,120.0,110000,409999
90.0,67.05,58343,225000
90.0,67.04,30000,340000
160.0,63.12,67000,265000
190.0,77.0,120000,450000
74.5,55.2,30000,340000
154.9,121.3,83000,475000
250.0,108.6,50000,750000
135.0,69.0,70000,160000
62.0,46.3,150000,85000
200.0,88.5,110000,725000
290.0,120.0,160000,190000
290.0,120.0,96000,525000
59.0,37.0,30000,110000
190.0,74.0,120000,530000
259.87,126.2,30000,1000000
72.0,53.3,70000,240000
140.0,70.0,90000,200000
90.3,62.0,70000,220000
219.7,88.73,50000,850000
115.0,82.0,60000,370000
250.0,103.6,120000,450000
13.1,100.0,110000,198000
7.8,57.5,120000,110000
104.0,78.9,50000,585000
114.0,85.8,90000,320000
190.0,74.0,110000,300000
190.0,74.0,80000,480000
15.0,102.0,80000,225000
104.0,78.9,84050,210000
205.0,98.96,40000,900000
22.4,90.0,100000,280000
96.1,62.1,65000,160000
200.0,88.5,40000,750000
10.7,70.0,83000,110000
28.3,116.6,185000,250000
259.9,126.2,23000,575000
259.9,126.2,73000,690000
115.0,83.1,2000,600000
90.0,66.1,70000,150000
74.5,55.2,50000,219000
111.8,78.9,80000,240000
145.0,103.3,155000,285000
173.0,138.0,60000,350000
248.0,108.45,81000,360000
259.8,126.32,117000,700000
190.0,75.0,130000,320000
190.0,74.0,62000,671000
277.5,115.0,100000,360000
219.7,88.7,70000,1050000
400.0,187.74,39000,2300000
343.0,147.8,25000,1770000
154.9,121.3,83000,475000
104.0,67.0,25000,210000
84.0,67.0,70000,180000
182.5,63.0,63000,425000
190.0,74.0,30000,484999
330.0,140.0,49700,950000
200.0,88.5,65000,565000
115.0,82.0,10500,550000
101.0,73.0,35000,350000
190.25,73.97,80000,570000
114.0,82.0,10510,520000
197.0,75.0,100000,254999
62.0,46.3,195000,100000
215.0,99.0,82000,640000
200.0,100.6,79328,750000
180.0,63.0,200000,430000
115.0,88.7,55000,150000
320.0,147.94,110000,503000
78.0,60.0,90000,85000
200.0,100.6,190000,1030000
180.0,63.0,20000,530000
200.0,88.8,100000,325000
11.4,80.0,54000,525000
114.73,81.86,58000,500000
90.0,67.04,4875,484999
90.0,66.1,40000,180000
195.0,62.1,90000,625000
190.0,74.0,170000,419000
240.0,100.0,110000,540000
111.8,78.9,30000,225000
84.0,67.0,60000,80000
190.0,73.9,175000,170000
90.0,67.04,20000,350000
153.0,103.5,11000,645000
69.0,47.3,20000,210000
320.0,148.0,75010,1000000
230.0,100.0,90000,600000
113.75,81.86,19890,550000
115.0,90.0,100000,150000
200.0,88.76,30000,600000
400.0,190.0,7500,5400000
113.75,81.86,6000,450000
190.0,74.0,145500,450000
200.0,75.0,90000,680000
115.0,83.1,5000,830000
104.0,76.0,91400,310000
111.7,78.9,49824,229999
151.0,121.3,55000,1380000
190.0,74.0,15000,570000
190.0,77.0,62000,390000
200.0,98.6,80000,370000
259.9,126.2,80000,800000
90.0,67.04,35000,440000
115.0,83.1,35000,570000
22.4,90.0,107825,320000
62.0,46.3,40000,100000
205.0,76.9,100000,225000
200.0,88.8,120000,190000
74.5,55.2,17000,290000
114.7,81.83,40000,600000
195.0,62.1,70000,451000
62.0,46.3,57000,135000
113.0,81.8,3000,760000
135.0,71.0,80000,90000
190.0,74.02,50000,650000
90.0,67.04,5000,430000
215.0,98.96,48000,570000
114.7,81.83,10000,700000
330.0,140.0,48000,925000
250.0,103.6,155000,325000
114.0,82.0,10510,520000
74.5,55.2,32000,245000
90.0,67.1,40000,254999
59.0,37.0,57000,40000
420.0,174.5,46000,2900000
83.0,63.0,47370,330000
205.0,87.2,120000,250000
190.0,74.0,90000,530000
200.0,88.5,50000,725000
400.0,153.86,45000,1282000
200.0,98.6,50000,1000000
