name,year,selling_price,seats,owner,transmission,torque,Present_Price,km_driven,seller_type,mileage,engine,max_power,fuel,name_encoded,seller_type_encoded,transmission_encoded,fuel_encoded
Chevrolet Beat Diesel LT,2013,173000.0,5.0,First Owner,Manual,150.0,,70000,Individual,25.44,936.0,57.6,Diesel,105,1,1,1
BMW 5 Series 520d Luxury Line,2018,4800000.0,5.0,First Owner,Automatic,400.0,,9422,Individual,18.12,1995.0,190.0,Diesel,54,1,0,1
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,2017,710000.0,5.0,First Owner,Automatic,250.0,,110000,Individual,21.5,1498.0,108.5,Diesel,2477,1,0,1
Toyota Corolla Altis 1.8 GL,2019,1500000.0,,First Owner,Manual,,,20000,Individual,,,,Petrol,2282,1,1,4
Maruti Baleno Zeta 1.2,2017,550000.0,5.0,First Owner,Manual,115.0,,20000,Individual,21.4,1197.0,83.1,Petrol,1386,1,1,4
Maruti 800 AC BSIII,2008,58000.0,4.0,1,Manual,59.0,,70000,Individual,16.1,796.0,37.0,Petrol,1310,1,1,4
Mahindra Scorpio M2DI,2013,500000.0,5.0,First Owner,Manual,277.5,,150000,Individual,13.5,2179.0,115.0,Diesel,1177,1,1,1
Maruti Swift LXi BSIV,2009,120000.0,5.0,1,Manual,113.0,,83000,Individual,16.1,1197.0,85.0,Petrol,1637,1,1,4
Toyota Innova 2.5 EV Diesel PS 7 Seater BSIII,2012,300000.0,,First Owner,Manual,,,250000,Individual,,,,Diesel,2353,1,1,1
Hyundai EON Era Plus,2018,300000.0,5.0,First Owner,Manual,74.5,,30000,Individual,21.1,814.0,55.2,Petrol,665,1,1,4
Maruti Ertiga VXI CNG,2018,587000.0,,First Owner,Manual,,,80000,Individual,,,,CNG,1477,1,1,0
Ambassador Grand 1800 ISZ MPFI PW CL,2012,430000.0,,1,Manual,,,50000,Individual,,,,Petrol,6,1,1,4
Hyundai Verna i (Petrol),2007,123000.0,,1,Manual,,,50000,Individual,,,,Petrol,874,1,1,4
Skoda Laura Ambiente 2.0 TDI CR AT,2012,450000.0,,1,Automatic,,,48500,Individual,,,,Diesel,1945,1,0,1
Maruti Wagon R LXI Minor,2007,130000.0,5.0,2,Manual,84.0,,60000,Individual,18.9,1061.0,67.0,Petrol,1708,1,1,4
Tata Indica Vista Aqua 1.4 TDI,2010,110000.0,5.0,1,Manual,135.0,,90000,Individual,17.0,1405.0,71.0,Diesel,2058,1,1,1
Hyundai Grand i10 Magna,2015,320000.0,5.0,1,Manual,114.0,,70000,Individual,18.9,1197.0,82.0,Petrol,735,1,1,4
Maruti Wagon R LXI BS IV,2014,300000.0,5.0,First Owner,Manual,90.0,,50000,Individual,19.705,998.0,67.07,Petrol,1701,1,1,4
Volkswagen CrossPolo 1.2 MPI,2016,350000.0,,First Owner,Manual,,,110000,Individual,,,,Petrol,2429,1,1,4
Maruti Ertiga VXI Petrol,2018,800000.0,7.0,First Owner,Manual,138.0,,50000,Individual,19.34,1462.0,103.0,Petrol,1480,1,1,4
Hyundai Xcent 1.1 CRDi S,2016,270000.0,5.0,First Owner,Manual,180.4,,175000,Individual,24.4,1120.0,71.0,Diesel,876,1,1,1
Hyundai i20 1.2 Magna Executive,2017,540000.0,5.0,First Owner,Manual,114.7,,60000,Individual,18.6,1197.0,81.83,Petrol,924,1,1,4
Maruti Wagon R LXI CNG,2011,160000.0,5.0,1,Manual,77.0,,60000,Individual,26.6,998.0,58.16,CNG,1703,1,1,0
Maruti Eeco 5 Seater AC BSIV,2017,350000.0,5.0,1,Manual,101.0,,40000,Individual,15.37,1196.0,73.0,Petrol,1450,1,1,4
Volkswagen Vento Diesel Style Limited Edition,2011,300000.0,,First Owner,Manual,,,100000,Individual,,,,Diesel,2489,1,1,1
Maruti Ritz VDi,2013,330000.0,5.0,First Owner,Manual,151.5,,63000,Individual,22.15,1248.0,73.92,Diesel,1538,1,1,1
Maruti Wagon R LXI CNG,2016,325000.0,5.0,1,Manual,77.0,,80000,Individual,26.6,998.0,58.16,CNG,1703,1,1,0
Maruti Swift Star VDI,2013,250000.0,5.0,First Owner,Manual,190.0,,55000,Individual,22.9,1248.0,74.0,Diesel,1641,1,1,1
Chevrolet Beat LT Option,2015,240000.0,,First Owner,Manual,,,60000,Individual,,,,Petrol,111,1,1,4
Hyundai Grand i10 1.2 Kappa Magna BSIV,2020,545000.0,5.0,First Owner,Manual,113.75,,5000,Individual,18.9,1197.0,81.86,Petrol,720,1,1,4
Hyundai i10 Magna 1.1 iTech SE,2015,300000.0,,First Owner,Manual,,,48000,Dealer,,,,Petrol,907,0,1,4
Chevrolet Beat LT,2010,130000.0,5.0,1,Manual,108.0,,80000,Individual,18.6,1199.0,79.4,Petrol,109,1,1,4
Renault KWID RXT,2017,240000.0,5.0,First Owner,Manual,72.0,,50000,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Renault KWID 1.0 RXT Optional,2018,360000.0,5.0,First Owner,Manual,91.0,,15000,Individual,23.01,999.0,67.0,Petrol,1893,1,1,4
Skoda Laura Elegance 2.0 TDI CR AT,2019,475000.0,,First Owner,Automatic,,,105000,Dealer,,,,Diesel,1948,0,0,1
Tata Indigo CR4,2010,150000.0,5.0,1,Manual,140.0,,80000,Individual,23.57,1396.0,70.0,Diesel,2084,1,1,1
Ford EcoSport 1.5 Diesel Trend BSIV,2017,700000.0,5.0,First Owner,Manual,205.0,,50000,Individual,23.0,1498.0,98.96,Diesel,275,1,1,1
Mahindra XUV500 W6 2WD,2016,1290000.0,7.0,First Owner,Manual,330.0,,5000,Individual,15.1,2179.0,140.0,Diesel,1277,1,1,1
Hyundai Santro Xing XG,2004,80000.0,,First Owner,Manual,,,58000,Individual,,,,Petrol,784,1,1,4
Maruti Celerio ZXI AMT BSIV,2018,500000.0,5.0,First Owner,Automatic,90.0,,10000,Individual,23.1,998.0,67.04,Petrol,1407,1,0,4
Hyundai Santro Xing GLS,2012,193000.0,5.0,1,Manual,96.1,,45000,Individual,17.92,1086.0,62.1,Petrol,781,1,1,4
Honda City i VTEC V,2015,800000.0,5.0,First Owner,Manual,145.0,,10000,Individual,17.8,1497.0,117.3,Petrol,558,1,1,4
Maruti Wagon R LXI Minor,2008,150000.0,5.0,First Owner,Manual,84.0,,50000,Individual,18.9,1061.0,67.0,Petrol,1708,1,1,4
Maruti 800 AC,2002,80000.0,4.0,3,Manual,59.0,,40000,Individual,16.1,796.0,37.0,Petrol,1308,1,1,4
Ford Figo Diesel EXI,2010,130000.0,5.0,2,Manual,160.0,,100000,Individual,20.0,1399.0,68.0,Diesel,391,1,1,1
Ford Figo Diesel EXI,2012,280000.0,5.0,1,Manual,160.0,,80000,Individual,20.0,1399.0,68.0,Diesel,391,1,1,1
Mahindra Xylo D2 BS IV,2011,229999.0,8.0,1,Manual,220.0,,110000,Individual,14.0,2489.0,95.0,Diesel,1288,1,1,1
Tata Nano Cx BSIII,2010,70000.0,4.0,First Owner,Manual,51.0,,10000,Individual,25.4,624.0,38.0,Petrol,2141,1,1,4
Maruti Ritz VDi,2013,240000.0,5.0,1,Manual,151.5,,60000,Individual,22.15,1248.0,73.92,Diesel,1538,1,1,1
Mahindra Xylo E8,2010,380000.0,8.0,1,Manual,260.0,,72000,Individual,14.0,2498.0,112.0,Diesel,1300,1,1,1
Maruti Ritz VDi,2013,240000.0,5.0,1,Manual,151.5,,60000,Individual,22.15,1248.0,73.92,Diesel,1538,1,1,1
Hyundai Santro Xing XO,2006,80000.0,,First Owner,Manual,,,110000,Individual,,,,Petrol,797,1,1,4
Hyundai i10 Era,2013,265000.0,5.0,First Owner,Manual,99.04,,50000,Individual,19.81,1086.0,68.05,Petrol,901,1,1,4
Hyundai EON Magna Plus Option,2018,320000.0,5.0,First Owner,Manual,74.5,,25000,Individual,21.1,814.0,55.2,Petrol,673,1,1,4
Nissan Terrano XL 110 PS,2014,500000.0,5.0,2,Manual,248.0,,120000,Individual,19.01,1461.0,108.5,Diesel,1847,1,1,1
Hyundai Creta 1.6 CRDi SX Option,2016,1300000.0,5.0,First Owner,Manual,259.9,,55000,Individual,19.67,1582.0,126.2,Diesel,643,1,1,1
Mahindra Scorpio S11 BSIV,2018,1500000.0,7.0,First Owner,Manual,320.0,,35000,Individual,16.36,2179.0,140.0,Diesel,1182,1,1,1
Toyota Innova Crysta 2.8 ZX AT BSIV,2016,1800000.0,7.0,First Owner,Automatic,360.0,,110000,Individual,11.36,2755.0,171.5,Diesel,2400,1,0,1
Mahindra XUV500 W6 2WD,2014,600000.0,7.0,1,Manual,330.0,,80000,Individual,15.1,2179.0,140.0,Diesel,1277,1,1,1
Tata Tiago 1.2 Revotron XT,2018,420000.0,5.0,First Owner,Manual,114.0,,80000,Individual,23.84,1199.0,84.0,Petrol,2228,1,1,4
Maruti Zen Estilo LXI BS IV,2009,140000.0,5.0,First Owner,Manual,90.0,,120000,Individual,19.0,998.0,67.1,Petrol,1742,1,1,4
Skoda Laura Ambiente 2.0 TDI CR MT,2010,300000.0,5.0,1,Manual,250.0,,100000,Individual,20.0,1968.0,108.5,Diesel,1946,1,1,1
Hyundai Santro Xing XL eRLX Euro III,2006,100000.0,,1,Manual,,,60000,Dealer,,,,Petrol,796,0,1,4
Maruti Alto K10 VXI,2017,350000.0,5.0,First Owner,Manual,90.0,,25000,Dealer,23.95,998.0,67.05,Petrol,1354,0,1,4
Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2018,850000.0,,First Owner,Manual,,,19000,Dealer,,,,Petrol,291,0,1,4
Maruti Alto LX,2008,140000.0,5.0,First Owner,Manual,62.0,,54000,Dealer,19.7,796.0,46.3,Petrol,1359,0,1,4
Ford Aspire Titanium Plus BSIV,2015,550000.0,,1,Manual,,,17100,Dealer,,,,Petrol,262,0,1,4
Hyundai Grand i10 Asta Option AT,2017,525000.0,,First Owner,Automatic,,,19000,Dealer,,,,Petrol,729,0,0,4
Ford Ecosport 1.5 DV5 MT Titanium,2015,470000.0,5.0,First Owner,Manual,204.0,,146000,Dealer,22.7,1498.0,89.84,Diesel,299,0,1,1
Ford Endeavour 3.0L 4X4 AT,2013,900000.0,7.0,First Owner,Automatic,380.0,,98000,Dealer,11.4,2953.0,153.86,Diesel,319,0,0,1
Ford Endeavour 2.5L 4X2,2011,500000.0,7.0,1,Manual,330.0,,224642,Dealer,13.1,2499.0,141.0,Diesel,316,0,1,1
Maruti Zen LXI,1998,80000.0,5.0,1,Manual,78.0,,120000,Individual,17.3,993.0,60.0,Petrol,1752,1,1,4
Mahindra Verito 1.5 D2 BSIII,2011,175000.0,5.0,First Owner,Manual,160.0,,175000,Individual,21.0,1461.0,64.1,Diesel,1243,1,1,1
Mahindra XUV500 AT W10 AWD,2017,1350000.0,7.0,1,Automatic,330.0,,15000,Individual,16.0,2179.0,140.0,Diesel,1259,1,0,1
Renault Duster 110PS Diesel RxZ,2017,800000.0,5.0,First Owner,Manual,248.0,,50000,Individual,19.01,1461.0,108.45,Diesel,1866,1,1,1
Datsun RediGO 1.0 S,2017,250000.0,5.0,First Owner,Manual,91.0,,15000,Individual,22.5,999.0,67.0,Petrol,211,1,1,4
Maruti Ignis 1.2 AMT Alpha BSIV,2018,700000.0,5.0,First Owner,Automatic,113.0,,25000,Individual,20.89,1197.0,81.8,Petrol,1505,1,0,4
Tata Nexon 1.5 Revotorq XM,2019,800000.0,5.0,First Owner,Manual,260.0,,25000,Individual,21.5,1497.0,108.5,Diesel,2179,1,1,1
Mahindra XUV500 W6 2WD,2013,660000.0,7.0,First Owner,Manual,330.0,,69000,Individual,15.1,2179.0,140.0,Diesel,1277,1,1,1
Maruti Swift VDI BSIV,2015,465000.0,5.0,2,Manual,190.0,,60000,Individual,25.2,1248.0,74.0,Diesel,1643,1,1,1
Mahindra Scorpio 2.6 CRDe,2006,180000.0,8.0,1,Manual,290.0,,222435,Individual,10.5,2179.0,120.0,Diesel,1151,1,1,1
Maruti Swift Dzire VDI,2017,600000.0,5.0,2,Manual,190.0,,66000,Individual,26.59,1248.0,74.0,Diesel,1610,1,1,1
Hyundai Verna 1.6 SX,2014,450000.0,5.0,1,Manual,259.8,,78000,Individual,22.32,1582.0,126.32,Diesel,829,1,1,1
Hyundai Elite i20 Sportz Plus BSIV,2019,721000.0,5.0,First Owner,Manual,117.0,,10000,Individual,18.6,1197.0,81.86,Petrol,699,1,1,4
Maruti Swift 1.2 DLX,2018,300000.0,,First Owner,Manual,,,35000,Individual,,,,Petrol,1574,1,1,4
Mahindra Scorpio BSIV,2019,1000000.0,,First Owner,Manual,,,10000,Individual,,,,Diesel,1167,1,1,1
Renault KWID RXT,2016,300000.0,5.0,First Owner,Manual,72.0,,40000,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Mahindra Scorpio LX,2013,450000.0,9.0,First Owner,Manual,290.0,,120000,Individual,12.05,2179.0,120.0,Diesel,1174,1,1,1
Maruti Esteem AX,1997,79000.0,5.0,First Owner,Automatic,110.0,,70000,Individual,15.9,1298.0,85.0,Petrol,1486,1,0,4
Ford Figo 1.5D Trend MT,2017,545000.0,5.0,First Owner,Manual,215.0,,40000,Individual,25.83,1498.0,99.0,Diesel,373,1,1,1
Honda Amaze V Diesel BSIV,2018,844999.0,,First Owner,Manual,,,20000,Individual,,,,Diesel,475,1,1,1
Skoda Rapid 1.5 TDI Ambition,2016,700000.0,5.0,First Owner,Manual,250.0,,93000,Individual,21.14,1498.0,103.52,Diesel,1967,1,1,1
Ford Ecosport 1.5 DV5 MT Titanium,2014,525000.0,5.0,1,Manual,204.0,,75000,Individual,22.7,1498.0,89.84,Diesel,299,1,1,1
Ford Fiesta Classic 1.4 SXI Duratorq,2006,110000.0,5.0,2,Manual,160.0,,101100,Individual,17.8,1399.0,67.0,Diesel,352,1,1,1
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011,180000.0,5.0,First Owner,Manual,190.0,,66000,Individual,18.4,1248.0,75.0,Diesel,2057,1,1,1
Hyundai i10 Era,2012,280000.0,5.0,1,Manual,99.04,,30000,Individual,19.81,1086.0,68.05,Petrol,901,1,1,4
Volkswagen Vento 1.5 TDI Highline,2015,535000.0,5.0,First Owner,Manual,250.0,,70000,Individual,21.305,1498.0,105.9,Diesel,2480,1,1,1
Maruti Swift VDI Optional,2017,459999.0,5.0,First Owner,Manual,190.0,,50000,Individual,25.2,1248.0,74.0,Diesel,1646,1,1,1
Mahindra Bolero DI,2010,300000.0,7.0,First Owner,Manual,180.0,,100000,Individual,13.6,2523.0,63.0,Diesel,1059,1,1,1
Honda Civic 1.8 V AT,2007,280000.0,5.0,First Owner,Automatic,172.0,,60000,Individual,12.9,1799.0,130.0,Petrol,578,1,0,4
Honda Mobilio V i VTEC,2014,500000.0,7.0,First Owner,Manual,145.0,,70000,Individual,17.3,1497.0,117.3,Petrol,613,1,1,4
Renault KWID RXT,2016,300000.0,5.0,First Owner,Manual,72.0,,40000,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Tata Manza ELAN Quadrajet BS IV,2011,180000.0,5.0,2,Manual,200.0,,80000,Individual,21.12,1248.0,88.8,Diesel,2137,1,1,1
Maruti Alto LXi,2009,78000.0,5.0,1,Manual,62.0,,120000,Individual,19.7,796.0,46.3,Petrol,1362,1,1,4
Nissan Micra Diesel XV Premium,2011,160000.0,5.0,First Owner,Manual,160.0,,120000,Individual,23.08,1461.0,63.1,Diesel,1828,1,1,1
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,600000.0,8.0,First Owner,Manual,290.0,,238000,Individual,12.05,2179.0,120.0,Diesel,1208,1,1,1
Maruti Wagon R LXI Minor,2008,110000.0,5.0,1,Manual,84.0,,100000,Individual,18.9,1061.0,67.0,Petrol,1708,1,1,4
Mahindra Bolero SLX 4WD BSIII,2011,450000.0,7.0,1,Manual,180.0,,110000,Individual,13.6,2523.0,63.0,Diesel,1083,1,1,1
Mahindra Scorpio S9 BSIV,2019,1350000.0,,First Owner,Manual,,,35000,Individual,,,,Diesel,1195,1,1,1
Honda City 1.3 DX,2003,120000.0,,1,Manual,,,165000,Individual,,,,Petrol,514,1,1,4
Honda BR-V i-DTEC VX MT,2018,1040000.0,,First Owner,Manual,,,42000,Individual,,,,Diesel,485,1,1,1
Hyundai Grand i10 CRDi Sportz,2014,390000.0,5.0,1,Manual,160.0,,70000,Individual,24.0,1120.0,70.0,Diesel,734,1,1,1
Tata Nano Lx BSIII,2011,65000.0,,1,Manual,,,60000,Individual,,,,Petrol,2146,1,1,4
Volkswagen Polo Diesel Highline 1.2L,2013,320000.0,5.0,2,Manual,180.0,,115000,Individual,22.07,1199.0,73.9,Diesel,2463,1,1,1
Volkswagen Ameo 1.5 TDI Highline,2017,720000.0,,First Owner,Manual,,,70000,Individual,,,,Diesel,2423,1,1,1
Maruti Swift ZXI ABS,2007,220000.0,5.0,1,Manual,11.5,,80000,Individual,16.1,1298.0,88.2,Petrol,1669,1,1,4
Maruti Wagon R LXI BS IV,2011,225000.0,5.0,First Owner,Manual,90.0,,65000,Dealer,19.705,998.0,67.07,Petrol,1701,0,1,4
Tata Manza Aura (ABS) Quadrajet BS IV,2010,200000.0,5.0,1,Manual,200.0,,150000,Individual,21.12,1248.0,88.8,Diesel,2123,1,1,1
Toyota Etios GD,2015,434999.0,5.0,1,Manual,170.0,,75000,Dealer,23.59,1364.0,67.05,Diesel,2308,0,1,1
Ford Figo Diesel Titanium,2012,300000.0,5.0,First Owner,Manual,160.0,,63700,Individual,20.0,1399.0,68.0,Diesel,394,1,1,1
Honda Amaze VX i-DTEC,2018,700000.0,5.0,First Owner,Manual,200.0,,74800,Individual,25.8,1498.0,98.6,Diesel,481,1,1,1
Ford Endeavour 2.5L 4X2 MT,2009,500000.0,7.0,1,Manual,330.0,,105000,Individual,13.1,2499.0,141.0,Diesel,317,1,1,1
Renault Duster 85PS Diesel RxE,2016,500000.0,5.0,First Owner,Manual,200.0,,40000,Individual,20.16,1461.0,83.8,Diesel,1870,1,1,1
Maruti Ritz LDi,2016,400000.0,5.0,1,Manual,190.0,,90000,Individual,23.2,1248.0,73.94,Diesel,1534,1,1,1
Toyota Corolla Altis D-4D J,2015,825000.0,5.0,1,Manual,205.0,,75000,Dealer,21.43,1364.0,87.2,Diesel,2288,0,1,1
Maruti Swift Dzire VDI,2018,720000.0,5.0,First Owner,Manual,190.0,,15000,Individual,26.59,1248.0,74.0,Diesel,1610,1,1,1
Maruti 800 AC Uniq,2009,110000.0,4.0,1,Manual,59.0,,30000,Individual,16.1,796.0,37.0,Petrol,1312,1,1,4
Mahindra Scorpio VLX 2WD AIRBAG BSIV,2014,600000.0,8.0,1,Manual,290.0,,100000,Individual,12.05,2179.0,120.0,Diesel,1208,1,1,1
Mahindra Scorpio VLX 2WD AT BSIV,2009,275000.0,,2,Automatic,,,155000,Individual,,,,Diesel,1211,1,0,1
Land Rover Range Rover Evoque 2.2L Dynamic,2012,2349000.0,,1,Automatic,,,149000,Individual,,,,Diesel,1026,1,0,1
Hyundai i20 1.4 Sportz,2017,740000.0,5.0,First Owner,Manual,219.7,,60000,Individual,22.54,1396.0,88.73,Diesel,938,1,1,1
Maruti Baleno Alpha 1.3,2017,800000.0,5.0,First Owner,Manual,190.0,,90000,Individual,27.39,1248.0,74.0,Diesel,1370,1,1,1
BMW X1 sDrive20d,2012,750000.0,5.0,1,Automatic,380.0,,100000,Individual,17.05,1995.0,184.0,Diesel,69,1,0,1
Maruti Alto K10 2010-2014 VXI,2012,200000.0,5.0,1,Manual,90.0,,90000,Individual,20.92,998.0,67.1,Petrol,1348,1,1,4
Tata Spacio SA 6 Seater,2009,210000.0,,First Owner,Manual,,,75000,Individual,,,,Diesel,2193,1,1,1
Maruti Swift VDI BSIV,2009,270000.0,5.0,1,Manual,190.0,,120000,Individual,25.2,1248.0,74.0,Diesel,1643,1,1,1
Toyota Etios 1.4 VXD,2016,630000.0,5.0,1,Manual,170.0,,90000,Individual,23.59,1364.0,67.04,Diesel,2301,1,1,1
Hyundai Xcent 1.2 Kappa S,2015,375000.0,5.0,First Owner,Manual,114.0,,55000,Individual,19.1,1197.0,82.0,Petrol,888,1,1,4
Mahindra Xylo D2,2010,300000.0,8.0,First Owner,Manual,220.0,,70000,Individual,13.0,2489.0,95.0,Diesel,1286,1,1,1
Mahindra Bolero Power Plus SLX,2016,580000.0,7.0,1,Manual,195.0,,95000,Individual,16.5,1493.0,70.0,Diesel,1076,1,1,1
Hyundai Verna 1.4 CRDi,2014,550000.0,5.0,First Owner,Manual,219.7,,50000,Individual,24.8,1396.0,88.7,Diesel,816,1,1,1
Maruti Ciaz ZDi Plus SHVS,2016,750000.0,5.0,First Owner,Manual,200.0,,50000,Individual,28.09,1248.0,88.5,Diesel,1439,1,1,1
Mercedes-Benz E-Class 280 CDI,2007,900000.0,,First Owner,Automatic,,,76731,Dealer,,,,Diesel,1766,0,0,1
Maruti Swift ZDI,2016,685000.0,,First Owner,Manual,,,64000,Dealer,,,,Diesel,1662,0,1,1
Maruti Swift VDI BSIV,2014,540000.0,5.0,First Owner,Manual,190.0,,65000,Dealer,25.2,1248.0,74.0,Diesel,1643,0,1,1
Honda City i-VTEC CVT ZX,2018,1165000.0,5.0,Test Drive Car,Automatic,145.0,,13000,Dealer,18.0,1497.0,117.6,Petrol,568,0,0,4
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,610000.0,5.0,First Owner,Manual,204.0,,77000,Dealer,22.7,1498.0,89.84,Diesel,300,0,1,1
Nissan Micra Active XV,2014,280000.0,5.0,First Owner,Manual,104.0,,63840,Dealer,19.69,1198.0,67.04,Petrol,1822,0,1,4
Tata Tiago 1.2 Revotron XT,2017,370000.0,5.0,First Owner,Manual,114.0,,25000,Individual,23.84,1199.0,84.0,Petrol,2228,1,1,4
Tata New Safari DICOR 2.2 EX 4x2,2011,459999.0,7.0,1,Manual,320.0,,76400,Individual,11.57,2179.0,138.1,Diesel,2160,1,1,1
Maruti Zen LX,1998,42000.0,5.0,2,Manual,78.0,,70000,Individual,17.3,993.0,60.0,Petrol,1749,1,1,4
Maruti Zen LX,1998,42000.0,5.0,2,Manual,78.0,,70000,Individual,17.3,993.0,60.0,Petrol,1749,1,1,4
Fiat Linea Active (Diesel),2011,190000.0,,2,Manual,,,80000,Individual,,,,Diesel,240,1,1,1
Fiat Punto 1.4 Emotion,2010,165000.0,,3,Manual,,,100000,Individual,,,,Petrol,254,1,1,4
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,710000.0,5.0,First Owner,Manual,205.0,,40000,Individual,23.0,1498.0,98.96,Diesel,276,1,1,1
Hyundai Creta 1.6 SX Option,2018,1200000.0,5.0,First Owner,Manual,151.0,,15000,Individual,15.8,1591.0,121.3,Petrol,652,1,1,4
Maruti Zen Estilo LXI BS IV,2011,229999.0,5.0,First Owner,Manual,90.0,,70000,Individual,19.0,998.0,67.1,Petrol,1742,1,1,4
Renault KWID RXT,2018,310000.0,5.0,First Owner,Manual,72.0,,15000,Individual,25.17,799.0,53.3,Petrol,1904,1,1,4
Maruti Wagon R VXI BS IV,2015,320000.0,5.0,First Owner,Manual,90.0,,40000,Individual,20.51,998.0,67.04,Petrol,1721,1,1,4
Maruti 800 AC,2006,100000.0,4.0,First Owner,Manual,59.0,,54000,Individual,16.1,796.0,37.0,Petrol,1308,1,1,4
Hyundai Verna CRDi,2009,160000.0,5.0,First Owner,Manual,24.0,,90000,Individual,16.8,1493.0,110.0,Diesel,844,1,1,1
Maruti 800 AC BSIII,2007,60000.0,4.0,First Owner,Manual,59.0,,52000,Individual,16.1,796.0,37.0,Petrol,1310,1,1,4
Tata Indigo LS,2012,100000.0,5.0,2,Manual,13.5,,200000,Individual,17.0,1405.0,70.0,Diesel,2105,1,1,1
Chevrolet Beat Diesel LT,2016,350000.0,5.0,1,Manual,150.0,,35000,Individual,25.44,936.0,57.6,Diesel,105,1,1,1
Renault Duster 110PS Diesel RxZ AWD,2017,700000.0,,First Owner,Manual,,,60000,Individual,,,,Diesel,1867,1,1,1
Maruti Alto K10 VXI,2017,300000.0,5.0,First Owner,Manual,90.0,,31489,Individual,23.95,998.0,67.05,Petrol,1354,1,1,4
Hyundai i20 1.4 Asta Option,2018,830000.0,5.0,First Owner,Manual,219.7,,40000,Individual,22.54,1396.0,88.73,Diesel,930,1,1,1
Mahindra Quanto C6,2013,220000.0,7.0,First Owner,Manual,240.0,,110000,Individual,17.21,1493.0,100.0,Diesel,1137,1,1,1
Tata Indigo LX Dicor,2009,130000.0,,First Owner,Manual,,,50000,Individual,,,,Diesel,2109,1,1,1
Hyundai i20 1.2 Magna,2012,330000.0,5.0,First Owner,Manual,11.4,,44000,Individual,18.5,1197.0,80.0,Petrol,923,1,1,4
Honda City 1.5 S MT,2010,254999.0,5.0,1,Manual,146.0,,90000,Individual,17.0,1497.0,118.0,Petrol,522,1,1,4
Hyundai Verna 1.6 SX VTVT (O),2014,600000.0,5.0,1,Manual,154.9,,50000,Individual,17.1,1591.0,121.3,Petrol,833,1,1,4
Hyundai i10 Magna,2012,210000.0,5.0,First Owner,Manual,111.7,,50000,Individual,20.36,1197.0,78.9,Petrol,905,1,1,4
Maruti Zen Estilo 1.1 LXI BSIII,2007,120000.0,5.0,First Owner,Manual,84.0,,81366,Individual,18.2,1061.0,64.0,Petrol,1738,1,1,4
Maruti Esteem Vxi - BSIII,2006,95000.0,5.0,First Owner,Manual,110.0,,110000,Individual,15.9,1298.0,85.0,Petrol,1495,1,1,4
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006,229999.0,8.0,First Owner,Manual,20.4,,300000,Individual,12.8,2494.0,102.0,Diesel,2358,1,1,1
Hyundai Verna Transform VTVT,2010,229999.0,5.0,First Owner,Manual,14.9,,70000,Individual,16.2,1599.0,103.2,Petrol,867,1,1,4
Hyundai i20 Magna Optional 1.4 CRDi,2013,400000.0,5.0,First Owner,Manual,219.7,,100000,Individual,21.9,1396.0,88.8,Diesel,982,1,1,1
Maruti Gypsy King Hard Top Ambulance BSIV,2005,300000.0,,1,Manual,,,70000,Individual,,,,Petrol,1501,1,1,4
Ford Figo Diesel Celebration Edition,2013,300000.0,5.0,First Owner,Manual,160.0,,50000,Individual,20.0,1399.0,68.1,Diesel,390,1,1,1
Ford Fiesta 1.4 SXi TDCi,2009,80000.0,,1,Manual,,,180000,Individual,,,,Diesel,333,1,1,1
Maruti 800 AC,2008,80000.0,4.0,1,Manual,59.0,,50000,Individual,16.1,796.0,37.0,Petrol,1308,1,1,4
Maruti Esteem Vxi,2007,100000.0,,1,Manual,,,90000,Individual,,,,Petrol,1493,1,1,4
Tata Indica Vista Quadrajet LS,2012,300000.0,5.0,First Owner,Manual,190.0,,110000,Individual,22.3,1248.0,74.0,Diesel,2072,1,1,1
Maruti Baleno Zeta Automatic,2018,700000.0,5.0,First Owner,Automatic,115.0,,26000,Individual,21.4,1197.0,83.1,Petrol,1388,1,0,4
Maruti Vitara Brezza ZDi Plus,2016,975000.0,5.0,First Owner,Manual,200.0,,65000,Individual,24.3,1248.0,88.5,Diesel,1681,1,1,1
Chevrolet Captiva LT,2009,500000.0,7.0,First Owner,Manual,320.0,,130000,Individual,11.5,1991.0,147.9,Diesel,116,1,1,1
Renault Duster 85PS Diesel RxL Optional,2013,550000.0,5.0,1,Manual,200.0,,75000,Individual,20.46,1461.0,83.8,Diesel,1875,1,1,1
Nissan Terrano XV Premium 110 PS,2014,550000.0,5.0,1,Manual,248.0,,110000,Individual,19.01,1461.0,108.5,Diesel,1855,1,1,1
Maruti Alto K10 2010-2014 VXI,2014,240000.0,5.0,First Owner,Manual,90.0,,50000,Individual,20.92,998.0,67.1,Petrol,1348,1,1,4
